name,Type,Region,Zone
La Citiere_1,Gas_GT,HQ,HQ
La Citiere_2,Gas_GT,HQ,HQ
Ladysmith_1,Gas_GT,PJM-ROR,PJM
Ladysmith_2,Gas_GT,PJM-ROR,PJM
Ladysmith_3,Gas_GT,PJM-ROR,PJM
Ladysmith_4,Gas_GT,PJM-ROR,PJM
Ladysmith_5,Gas_GT,PJM-ROR,PJM
Lagoon Creek_1,Gas_GT,SERC-TVA,SERC
Lagoon Creek_10,Gas_GT,SERC-TVA,SERC
Lagoon Creek_11,Gas_GT,SERC-TVA,SERC
Lagoon Creek_12,Gas_GT,SERC-TVA,SERC
Lagoon Creek_2,Gas_GT,SERC-TVA,SERC
Lagoon Creek_3,Gas_GT,SERC-TVA,SERC
Lagoon Creek_4,Gas_GT,SERC-TVA,SERC
Lagoon Creek_5,Gas_GT,SERC-TVA,SERC
Lagoon Creek_6,Gas_GT,SERC-TVA,SERC
Lagoon Creek_7,Gas_GT,SERC-TVA,SERC
Lagoon Creek_8,Gas_GT,SERC-TVA,SERC
Lagoon Creek_9,Gas_GT,SERC-TVA,SERC
Lake Road_4,Gas_GT,SPP-N,SPP
Lake Road_5,Gas_GT,SPP-N,SPP
Lakefield Junction_1,Gas_GT,MISO-3,MISO
Lakefield Junction_2,Gas_GT,MISO-3,MISO
Lakefield Junction_3,Gas_GT,MISO-3,MISO
Lakefield Junction_4,Gas_GT,MISO-3,MISO
Lakefield Junction_5,Gas_GT,MISO-3,MISO
Lakefield Junction_6,Gas_GT,MISO-3,MISO
Landis_1,Gas_GT,Saskatchewan,Saskatchewan
Larsen Memorial_3,Gas_GT,FRCC,FRCC
Larsen Memorial_4,Gas_GT,FRCC,FRCC
Lauderdale_1,Gas_GT,FRCC,FRCC
Lauderdale_10,Gas_GT,FRCC,FRCC
Lauderdale_11,Gas_GT,FRCC,FRCC
Lauderdale_12,Gas_GT,FRCC,FRCC
Lauderdale_13,Gas_GT,FRCC,FRCC
Lauderdale_14,Gas_GT,FRCC,FRCC
Lauderdale_15,Gas_GT,FRCC,FRCC
Lauderdale_16,Gas_GT,FRCC,FRCC
Lauderdale_17,Gas_GT,FRCC,FRCC
Lauderdale_18,Gas_GT,FRCC,FRCC
Lauderdale_19,Gas_GT,FRCC,FRCC
Lauderdale_2,Gas_GT,FRCC,FRCC
Lauderdale_20,Gas_GT,FRCC,FRCC
Lauderdale_21,Gas_GT,FRCC,FRCC
Lauderdale_22,Gas_GT,FRCC,FRCC
Lauderdale_23,Gas_GT,FRCC,FRCC
Lauderdale_24,Gas_GT,FRCC,FRCC
Lauderdale_3,Gas_GT,FRCC,FRCC
Lauderdale_4,Gas_GT,FRCC,FRCC
Lauderdale_5,Gas_GT,FRCC,FRCC
Lauderdale_6,Gas_GT,FRCC,FRCC
Lauderdale_7,Gas_GT,FRCC,FRCC
Lauderdale_8,Gas_GT,FRCC,FRCC
Lauderdale_9,Gas_GT,FRCC,FRCC
Lee County_1,Gas_GT,SERC-SOCO_AL,SERC
Lee County_2,Gas_GT,SERC-SOCO_AL,SERC
Lee Energy Facility_1,Gas_GT,PJM-Chicago,PJM
Lee Energy Facility_2,Gas_GT,PJM-Chicago,PJM
Lee Energy Facility_3,Gas_GT,PJM-Chicago,PJM
Lee Energy Facility_4,Gas_GT,PJM-Chicago,PJM
Lee Energy Facility_5,Gas_GT,PJM-Chicago,PJM
Lee Energy Facility_6,Gas_GT,PJM-Chicago,PJM
Lee Energy Facility_7,Gas_GT,PJM-Chicago,PJM
Lee Energy Facility_8,Gas_GT,PJM-Chicago,PJM
Lennox_1,Gas_GT,IESO,IESO
Lennox_2,Gas_GT,IESO,IESO
Lennox_3,Gas_GT,IESO,IESO
Lennox_4,Gas_GT,IESO,IESO
Lincoln Combustion_1,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_10,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_11,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_12,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_13,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_14,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_15,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_16,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_2,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_3,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_4,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_5,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_6,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_7,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_8,Gas_GT,SERC-Duke,SERC
Lincoln Combustion_9,Gas_GT,SERC-Duke,SERC
Lincoln Generating Facility_1,Gas_GT,PJM-Chicago,PJM
Lincoln Generating Facility_2,Gas_GT,PJM-Chicago,PJM
Lincoln Generating Facility_3,Gas_GT,PJM-Chicago,PJM
Lincoln Generating Facility_4,Gas_GT,PJM-Chicago,PJM
Lincoln Generating Facility_5,Gas_GT,PJM-Chicago,PJM
Lincoln Generating Facility_6,Gas_GT,PJM-Chicago,PJM
Lincoln Generating Facility_7,Gas_GT,PJM-Chicago,PJM
Lincoln Generating Facility_8,Gas_GT,PJM-Chicago,PJM
Livingston Generating Station_1,Gas_GT,MISO-7,MISO
Livingston Generating Station_2,Gas_GT,MISO-7,MISO
Livingston Generating Station_3,Gas_GT,MISO-7,MISO
Livingston Generating Station_4,Gas_GT,MISO-7,MISO
Lon Wright_1,Gas_GT,SPP-NE,SPP
Louisa Generating_1,Gas_GT,PJM-ROR,PJM
Louisa Generating_2,Gas_GT,PJM-ROR,PJM
Louisa Generating_3,Gas_GT,PJM-ROR,PJM
Louisa Generating_4,Gas_GT,PJM-ROR,PJM
Louisa Generating_5,Gas_GT,PJM-ROR,PJM
Mabelvale_1,Gas_GT,MISO-8,MISO
Mabelvale_2,Gas_GT,MISO-8,MISO
Mabelvale_3,Gas_GT,MISO-8,MISO
Mabelvale_4,Gas_GT,MISO-8,MISO
Maddox_2,Gas_GT,SPP-S,SPP
Maddox_3,Gas_GT,SPP-S,SPP
Madison_1,Gas_GT,PJM-ROR,PJM
Madison_2,Gas_GT,PJM-ROR,PJM
Madison_3,Gas_GT,PJM-ROR,PJM
Madison_4,Gas_GT,PJM-ROR,PJM
Madison_5,Gas_GT,PJM-ROR,PJM
Madison_6,Gas_GT,PJM-ROR,PJM
Madison_7,Gas_GT,PJM-ROR,PJM
Madison_8,Gas_GT,PJM-ROR,PJM
Marion_5,Gas_GT,MISO-4,MISO
Marion_6,Gas_GT,MISO-4,MISO
Marsh Run Generating_1,Gas_GT,PJM-ROR,PJM
Marsh Run Generating_2,Gas_GT,PJM-ROR,PJM
Marsh Run Generating_3,Gas_GT,PJM-ROR,PJM
Marshall Energy Facility_1,Gas_GT,SERC-TVA,SERC
Marshall Energy Facility_2,Gas_GT,SERC-TVA,SERC
Marshall Energy Facility_3,Gas_GT,SERC-TVA,SERC
Marshall Energy Facility_4,Gas_GT,SERC-TVA,SERC
Marshall Energy Facility_5,Gas_GT,SERC-TVA,SERC
Marshall Energy Facility_6,Gas_GT,SERC-TVA,SERC
Marshall Energy Facility_7,Gas_GT,SERC-TVA,SERC
Marshall Energy Facility_8,Gas_GT,SERC-TVA,SERC
Marshfield Utilities Gas Plant_1,Gas_GT,MISO-2,MISO
Mass Inst Tech Cntrl Utilities/Cogen Plt_1,Gas_GT,ISO-NE,ISO-NE
Mass Inst Tech Cntrl Utilities/Cogen Plt_2,Gas_GT,ISO-NE,ISO-NE
Mass Inst Tech Cntrl Utilities/Cogen Plt_3,Gas_GT,ISO-NE,ISO-NE
McCartney_1,Gas_GT,MISO-5,MISO
McCartney_2,Gas_GT,MISO-5,MISO
McIntosh_1A,Gas_GT,SERC-SOCO_AL,SERC
McIntosh_1C,Gas_GT,SERC-SOCO_GA,SERC
McIntosh_2,Gas_GT,SERC-SOCO_AL,SERC
McIntosh_2A,Gas_GT,SERC-SOCO_AL,SERC
McIntosh_2B,Gas_GT,SERC-SOCO_GA,SERC
McIntosh_3,Gas_GT,SERC-SOCO_AL,SERC
McIntosh_3A,Gas_GT,SERC-SOCO_GA,SERC
McIntosh_4,Gas_GT,SERC-SOCO_GA,SERC
McIntosh_5,Gas_GT,SERC-SOCO_GA,SERC
McIntosh_6,Gas_GT,SERC-SOCO_GA,SERC
McIntosh_7,Gas_GT,SERC-SOCO_GA,SERC
McIntosh_8,Gas_GT,SERC-SOCO_GA,SERC
McPherson 2_1,Gas_GT,SPP-N,SPP
McPherson 2_2,Gas_GT,SPP-N,SPP
McPherson 2_3,Gas_GT,SPP-N,SPP
McPherson 3_1,Gas_GT,SPP-N,SPP
Meadow Lake_1,Gas_GT,Saskatchewan,Saskatchewan
Medical Area Total Energy Plant_4,Gas_GT,ISO-NE,ISO-NE
Medical Area Total Energy Plant_5,Gas_GT,ISO-NE,ISO-NE
MEPI GT Facility_1,Gas_GT,MISO-4,MISO
MEPI GT Facility_2,Gas_GT,MISO-4,MISO
MEPI GT Facility_3,Gas_GT,MISO-4,MISO
MEPI GT Facility_4,Gas_GT,MISO-4,MISO
MEPI GT Facility_5,Gas_GT,MISO-4,MISO
Meramec_7,Gas_GT,MISO-5,MISO
Meramec_8,Gas_GT,MISO-5,MISO
Merle Parr_1,Gas_GT,MISO-3,MISO
Merle Parr_2,Gas_GT,MISO-3,MISO
Mickleton Station_1,Gas_GT,PJM-EMAAC,PJM
Midulla Generating Station_4,Gas_GT,FRCC,FRCC
Midulla Generating Station_5,Gas_GT,FRCC,FRCC
Midulla Generating Station_6,Gas_GT,FRCC,FRCC
Midulla Generating Station_7,Gas_GT,FRCC,FRCC
Midulla Generating Station_8,Gas_GT,FRCC,FRCC
Mill Creek_1,Gas_GT,SERC-Duke,SERC
Mill Creek_2,Gas_GT,SERC-Duke,SERC
Mill Creek_3,Gas_GT,SERC-Duke,SERC
Mill Creek_4,Gas_GT,SERC-Duke,SERC
Mill Creek_5,Gas_GT,SERC-Duke,SERC
Mill Creek_6,Gas_GT,SERC-Duke,SERC
Mill Creek_7,Gas_GT,SERC-Duke,SERC
Mill Creek_8,Gas_GT,SERC-Duke,SERC
Millbank_1,Gas_GT,NBSO,NBSO
Millbank_2,Gas_GT,NBSO,NBSO
Millbank_3,Gas_GT,NBSO,NBSO
Millbank_4,Gas_GT,NBSO,NBSO
Minnesota River_1,Gas_GT,MISO-1,MISO
Moline_2,Gas_GT,MISO-3,MISO
Moline_3,Gas_GT,MISO-3,MISO
Moline_4,Gas_GT,MISO-3,MISO
Moline_5,Gas_GT,MISO-3,MISO
Monroe_1C,Gas_GT,MISO-9,MISO
Montpelier Electric Generating Station_1,Gas_GT,PJM-ROR,PJM
Montpelier Electric Generating Station_2,Gas_GT,PJM-ROR,PJM
Montpelier Electric Generating Station_3,Gas_GT,PJM-ROR,PJM
Montpelier Electric Generating Station_4,Gas_GT,PJM-ROR,PJM
Moselle_1,Gas_GT,MISO-9,MISO
Moselle_2,Gas_GT,MISO-9,MISO
Moselle_3,Gas_GT,MISO-9,MISO
Moselle_4,Gas_GT,MISO-9,MISO
MPC Generating_1,Gas_GT,SERC-SOCO_GA,SERC
MPC Generating_2,Gas_GT,SERC-SOCO_GA,SERC
NAEA Energy Massachusetts LLC_1,Gas_GT,ISO-NE,ISO-NE
NAEA Energy Massachusetts LLC_2,Gas_GT,ISO-NE,ISO-NE
NAEA Energy Massachusetts LLC_3,Gas_GT,ISO-NE,ISO-NE
NAEA Ocean Peaking Power LLC_1,Gas_GT,PJM-EMAAC,PJM
NAEA Ocean Peaking Power LLC_2,Gas_GT,PJM-EMAAC,PJM
NAEA Rock Springs LLC_1,Gas_GT,PJM-EMAAC,PJM
NAEA Rock Springs LLC_2,Gas_GT,PJM-EMAAC,PJM
NAEA Rock Springs LLC_3,Gas_GT,PJM-EMAAC,PJM
NAEA Rock Springs LLC_4,Gas_GT,PJM-EMAAC,PJM
Narrows Gas Turbines Generating_1,Gas_GT,NYISO J-K,NYISO
Narrows Gas Turbines Generating_2,Gas_GT,NYISO J-K,NYISO
Narrows Gas Turbines Generating_3,Gas_GT,NYISO J-K,NYISO
