name,Type,Region,Zone
McNaryFishway,Hydro,BPAT,WECC
McPhee_1,Hydro,WALC,WECC
McSwain_1,Hydro,CIPV,WECC
MeadowCreek_5P,Wind,PAID,WECC
MEANKimballWind,Wind,WACM,WECC
Mears_Creek_1,Hydro,BCHA,WECC
Mecca_1,Biomass,IID,WECC
Medicine_Bow_1,Wind,PSCO,WECC
MedicineHat10,Gas CT,AESO,WECC
MedicineHat11,Gas CT,AESO,WECC
MedicineHat12,Other,AESO,WECC
MedicineHat13,Gas CT,AESO,WECC
MedicineHat15,Gas CT,AESO,WECC
MEG_ChristinaLk,Gas CT,AESO,WECC
MEG_ChristingLk,Gas CT,AESO,WECC
Meikle_Wind_1,Wind,BCHA,WECC
Mendota,Biomass,CIPV,WECC
MenloPark1,Biomass,CIPB,WECC
MenloPark2,Biomass,CIPB,WECC
MenloPark3,Biomass,CIPB,WECC
MenloPark4,Biomass,CIPB,WECC
Merced_Falls_1,Hydro,CIPV,WECC
MerrittGreen,Biomass,BCHA,WECC
Merwin_1,Hydro,PACW,WECC
Merwin_2,Hydro,PACW,WECC
Merwin_3,Hydro,PACW,WECC
MESA_QF,Hydro,CIPV,WECC
Mesa_South_Agg,Biomass,CISC,WECC
MesquiteCC1-Total,Gas CC,SRP,WECC
MesquiteCC2-Total,Gas CC,SRP,WECC
MesquiteRecvry,Biomass,IID,WECC
MesquiteSolar11,PV,SRP,WECC
MesquiteSolar110,PV,SRP,WECC
MesquiteSolar111,PV,SRP,WECC
MesquiteSolar112,PV,SRP,WECC
MesquiteSolar12,PV,SRP,WECC
MesquiteSolar13,PV,SRP,WECC
MesquiteSolar14,PV,SRP,WECC
MesquiteSolar15,PV,SRP,WECC
MesquiteSolar16,PV,SRP,WECC
MesquiteSolar17,PV,SRP,WECC
MesquiteSolar18,PV,SRP,WECC
MesquiteSolar19,PV,SRP,WECC
Metcalf_QF,Hydro,CIPB,WECC
MetcalfEnrgyCC-Total,Gas CC,CIPB,WECC
Mexicali1,Other,CFE,WECC
Mexicali2,Other,CFE,WECC
Mexicali3,Other,CFE,WECC
MeyersFalls1,Hydro,AVA,WECC
MeyersFalls2,Hydro,AVA,WECC
Mica_1,Hydro,BCHA,WECC
Mica_2,Hydro,BCHA,WECC
Mica_3,Hydro,BCHA,WECC
Mica_4,Hydro,BCHA,WECC
Mica_G5_5,Hydro,BCHA,WECC
Mica_G6_6,Hydro,BCHA,WECC
MichellButte,Hydro,IPTV,WECC
Mid_Set_Cogen,CHP-QF,CIPV,WECC
MiddleCreek1,Hydro,BCHA,WECC
MiddleCreek2,Hydro,BCHA,WECC
MIddleFork1,Hydro,CIPV,WECC
MIddleFork2,Hydro,CIPV,WECC
MiddleForkIrrD1,Hydro,BPAT,WECC
MiddleForkIrrD2,Hydro,BPAT,WECC
MiddleForkIrrD3,Hydro,BPAT,WECC
MiddleGorge1,Hydro,LDWP,WECC
MidValley1,Biomass,CISC,WECC
MidValley2,Biomass,CISC,WECC
Midway_QF,Biomass,CIPV,WECC
MidwaySunsetA,CHP-QF,CIPV,WECC
MidwaySunsetB,CHP-QF,CIPV,WECC
MidwaySunsetC,CHP-QF,CIPV,WECC
MidWind,Wind,CISC,WECC
MilagroCogenA,Gas CT,WALC,WECC
MilagroCogenB,Gas CT,WALC,WECC
Mile28Water1,Hydro,IPMV,WECC
Mile28Water2,Hydro,IPMV,WECC
MilfordWind1,Wind,LDWP,WECC
MilfordWind2,Wind,LDWP,WECC
MillCreek_OR,Hydro,BPAT,WECC
MillCreek1,Hydro,CISC,WECC
MillCreek2_2,Hydro,CISC,WECC
MillCreek2_3,Hydro,CISC,WECC
MillCreek3_4,Hydro,CISC,WECC
MillCreek3_5,Hydro,CISC,WECC
MillcreekPwrGen1,Gas CT,PAUT,WECC
MillcreekPwrGen2,Gas CT,PAUT,WECC
MillenniumCC-Total,Gas CC,AESO,WECC
Miller_North,Wind,BPAT,WECC
MillerRanchWind,Wind,BPAT,WECC
Milliken1,Biomass,CISC,WECC
Milliken2,Biomass,CISC,WECC
Milner_Hydro_1,Hydro,IPMV,WECC
Milner_Hydro_2,Hydro,IPMV,WECC
Milner_Hydro_3,Hydro,IPMV,WECC
MilnerDamWind,Wind,IPMV,WECC
Minidoka_6,Hydro,IPMV,WECC
Minidoka_7,Hydro,IPMV,WECC
Minidoka_8,Hydro,IPMV,WECC
Minidoka_9,Hydro,IPMV,WECC
Minnehik_1A_1,Gas CT,AESO,WECC
Minnehik_1B_1,Gas CT,AESO,WECC
Minnehik_2_1,Gas CT,AESO,WECC
MintFarmCC-Total,Gas CC,PSEI,WECC
MiraLomaPeaker,Gas CT,CISC,WECC
MiramarEnergy1,Gas CT,CISD,WECC
MiramarEnergy2,Gas CT,CISD,WECC
MM_LopezEnergy1,Biomass,CISC,WECC
MM_LopezEnergy2,Biomass,CISC,WECC
MM_SD_Miramar1,Biomass,CISD,WECC
MM_SD_Miramar2,Biomass,CISD,WECC
MM_SD_Miramar3,Biomass,CISD,WECC
MM_SD_Miramar4,Biomass,CISD,WECC
MM_SDNorthCity1,Biomass,CISD,WECC
MM_SDNorthCity2,Biomass,CISD,WECC
MM_SDNorthCity3,Biomass,CISD,WECC
MM_SDNorthCity4,Biomass,CISD,WECC
MM_WestCovina2,Biomass,CISC,WECC
MM_WestCovina3,Biomass,CISC,WECC
MMC-Escondido-Rpwr,Gas CT,CISD,WECC
Moccasin_1,Hydro,CIPV,WECC
Moccasin_2,Hydro,CIPV,WECC
MoccasinLowHead,Hydro,CIPV,WECC
Mojave_Siphon_1,Hydro,CISC,WECC
Mojave_Siphon_2,Hydro,CISC,WECC
Mojave_Siphon_3,Hydro,CISC,WECC
MojaveCC-Total,CHP-QF,CISC,WECC
MojaveSolarProject1,CSP,CISC,WECC
MojaveSolarProject2,CSP,CISC,WECC
Monroe_Street_6,Hydro,AVA,WECC
MontagueWind,Wind,BPAT,WECC
Montana_1_G1,Gas CT,EPE,WECC
Montana_2_G2,Gas CT,EPE,WECC
Montana_3_G3,Gas CT,EPE,WECC
Montana_4_G4,Gas CT,EPE,WECC
MontezumaWind1,Wind,CIPV,WECC
MontezumaWind2,Wind,CIPV,WECC
MontgomeryCreekHydro,Hydro,CIPV,WECC
Monticello_1,Hydro,CIPV,WECC
Monticello_2,Hydro,CIPV,WECC
Monticello_3,Hydro,CIPV,WECC
Montrose_Creek1,Hydro,BCHA,WECC
Montrose_Creek2,Hydro,BCHA,WECC
MoorePark_Agg,Gas CT,CISC,WECC
MoraDrop,Hydro,IPTV,WECC
Mormon_Flat_MF1,Hydro,SRP,WECC
Mormon_Flat_MF2,Storage,SRP,WECC
Morony_MOR1,Hydro,NWMT,WECC
Morony_MOR2,Hydro,NWMT,WECC
Morrow_Point_1,Hydro,WACM,WECC
Morrow_Point_2,Hydro,WACM,WECC
MorrowPwrGT,Gas CT,BPAT,WECC
MorWind,Wind,CISC,WECC
MossLanding_QF,Hydro,CIPV,WECC
Mossyrock_51,Hydro,TPWR,WECC
Mossyrock_52,Hydro,TPWR,WECC
Mount_Elbert_1,Storage,WACM,WECC
Mount_Elbert_2,Storage,WACM,WECC
MountainView_PV,PV,NEVP,WECC
MountainView1,Wind,CISC,WECC
MountainView2,Wind,CISC,WECC
MountainView3,Wind,CISC,WECC
MountainView4,Wind,CISC,WECC
MountainWind1,Wind,PAWY,WECC
MountainWind2,Wind,PAWY,WECC
MoyieSprings1,Hydro,BPAT,WECC
MoyieSprings2,Hydro,BPAT,WECC
MoyieSprings3,Hydro,BPAT,WECC
MoyieSprings4,Hydro,BPAT,WECC
MtLassenPwr,Biomass,CIPV,WECC
MtnviewCC3-Total,Gas CC,CISC,WECC
MtnviewCC4-Total,Gas CC,CISC,WECC
MtPosoCogen,CHP-QF,CIPV,WECC
MuckValley,Hydro,CIPV,WECC
MudCreek_S_S_1,Hydro,IPMV,WECC
MudCreek_White,Hydro,IPMV,WECC
muni_pump_iid,DR,IID,WECC
muni_pump_ldwp,DR,LDWP,WECC
muni_pump_pge_bay,DR,CIPB,WECC
muni_pump_pge_vly,DR,CIPV,WECC
muni_pump_sce,DR,CISC,WECC
muni_pump_sdge,DR,CISD,WECC
muni_pump_smud,DR,BANC,WECC
muni_pump_tidc,DR,TIDC,WECC
Murphys_1,Hydro,CIPV,WECC
MurrayTurbine1,Gas CT,PAUT,WECC
MurrayTurbine2,Gas CT,PAUT,WECC
MurrayTurbine3,Gas CT,PAUT,WECC
MuskegG1_1,Gas CT,AESO,WECC
MuskegG2_2,Gas CT,AESO,WECC
Musselshell1,Wind,NWMT,WECC
Musselshell2,Wind,NWMT,WECC
Mystic_MYS1,Hydro,NWMT,WECC
Mystic_MYS2,Hydro,NWMT,WECC
NabiyeColdLake1,Gas CT,AESO,WECC
NabiyeColdLake2,Gas CT,AESO,WECC
NacimientoHydro1,Hydro,CIPV,WECC
NacimientoHydro2,Hydro,CIPV,WECC
Narrows1,Hydro,CIPV,WECC
Narrows2,Hydro,CIPV,WECC
NationalBankAZ,PV,TEPC,WECC
Naughton1,Coal,PAWY,WECC
Naughton2,Coal,PAWY,WECC
Naughton3Gas,Other,PAWY,WECC
Navajo_Dam_1,Hydro,WALC,WECC
Navajo_Dam_2,Hydro,WALC,WECC
Navajo_NAV1,Coal,SRP,WECC
Navajo_NAV2,Coal,SRP,WECC
Navajo_NAV3,Coal,SRP,WECC
NealHotSprings1,Geothermal,IPTV,WECC
NealHotSprings2,Geothermal,IPTV,WECC
NealHotSprings3,Geothermal,IPTV,WECC
NeboPwrStaCC-Total,Gas CC,PAUT,WECC
NeilSimpson_GT1,Gas CT,WACM,WECC
NeilSimpson_GT2,Gas CT,WACM,WECC
NeilSimpson_ST1,Coal,WACM,WECC
NeilSimpson_ST2,Coal,WACM,WECC
NelsonCreek1296,Hydro,CIPV,WECC
NevadaCogenCC1-Total,Gas CC,NEVP,WECC
NevadaCogenCC2-Total,Gas CC,NEVP,WECC
NevadaSolarOne,CSP,NEVP,WECC
NEVP_PVF_18023,PV,VEA,WECC
NEVP_PVF_18420,PV,NEVP,WECC
NEVP_PVF_18912,PV,NEVP,WECC
NEVP_PVT_18023,PV,VEA,WECC
NEVP_PVT_18032,PV,NEVP,WECC
NEVP_PVT_18420,PV,NEVP,WECC
NEVP_PVT_18910,PV,NEVP,WECC
NEVP_PVT_18911,PV,NEVP,WECC
Newark_QF,Wind,CIPB,WECC
Newby1_1,Biomass,CIPB,WECC
Newby1-2,Biomass,CIPB,WECC
Newby1-3,Biomass,CIPB,WECC
Newby1-4,Biomass,CIPB,WECC
Newby2_1,Biomass,CIPB,WECC
Newby2_2,Biomass,CIPB,WECC
Newby2_3,Biomass,CIPB,WECC
Newcastle_1,Hydro,CIPV,WECC
NewHogan1,Hydro,CIPV,WECC
NewHogan2,Hydro,CIPV,WECC
NewLahontan,Hydro,SPPC,WECC
Newman_3,Other,EPE,WECC
Newman_PV,PV,EPE,WECC
Newman5CC-Total,Gas CC,EPE,WECC
Newman6CC-Total,Gas CC,EPE,WECC
NewMelones1,Hydro,CIPV,WECC
NewMelones2,Hydro,BANC,WECC
NewMexicoWindEC,Wind,PNM,WECC
NGP_BlueMtn1,Geothermal,SPPC,WECC
NGP_BlueMtn2,Geothermal,SPPC,WECC
NGP_BlueMtn3,Geothermal,SPPC,WECC
Nickel_1_Solar,PV,CIPV,WECC
Niland01,Gas CT,IID,WECC
Niland02,Gas CT,IID,WECC
Niland03,Gas CT,IID,WECC
Niland04,Gas CT,IID,WECC
Niland05,Gas CT,IID,WECC
Niland06,Gas CT,IID,WECC
Niland07,Gas CT,IID,WECC
Niland08,Gas CT,IID,WECC
Niland09,Gas CT,IID,WECC
Niland10,Gas CT,IID,WECC
Nimbus_1,Hydro,CIPV,WECC
Nimbus_2,Hydro,BANC,WECC
NineCanyonWind1,Wind,BPAT,WECC
NineCanyonWind2,Wind,BPAT,WECC
NineCanyonWind3,Wind,BPAT,WECC
NineMile2Exp,Hydro,AVA,WECC
NineMile3,Hydro,AVA,WECC
NineMile4,Hydro,AVA,WECC
NipponBiomass,Biomass,BPAT,WECC
Nooksack,Hydro,PSEI,WECC
NorColorado_GE,Wind,PSCO,WECC
NorColorado_SEM,Wind,PSCO,WECC
North_Loop_1,Gas CT,TEPC,WECC
North_Loop_2,Gas CT,TEPC,WECC
North_Loop_3,Gas CT,TEPC,WECC
North_Loop_4,Gas CT,TEPC,WECC
Northeast_1,Gas CT,AVA,WECC
Northeast_2,Gas CT,AVA,WECC
NorthFork_CO,Hydro,PSCO,WECC
NorthFork_OR1,Hydro,PGE,WECC
NorthFork_OR2,Hydro,PGE,WECC
NorthHollywood1-1,Hydro,LDWP,WECC
NorthHollywood1-2,Hydro,LDWP,WECC
NorthHollywood1-3,Hydro,LDWP,WECC
NorthHurlburt1,Wind,BPAT,WECC
NorthHurlburt2,Wind,BPAT,WECC
NorthIslandCC-Total,Gas CC,CISD,WECC
NorthPalmSprngs,PV,CISC,WECC
NorthSkyRiver,Wind,CISC,WECC
NorthValmy2,Coal,SPPC,WECC
NorthWind,Wind,CISC,WECC
NotchButteGeoBon2,Hydro,IPMV,WECC
NovaJoffreCC-Total,Gas CC,AESO,WECC
Noxon_Rapids_1,Hydro,AVA,WECC
Noxon_Rapids_2,Hydro,AVA,WECC
Noxon_Rapids_3,Hydro,AVA,WECC
Noxon_Rapids_4,Hydro,AVA,WECC
Noxon_Rapids_5,Hydro,AVA,WECC
NRGBorrego,PV,CISD,WECC
NRG-EC-SanDiego,Gas CT,CISD,WECC
NRGrnWndfallPwr,Gas CT,AESO,WECC
NRGSolarRoadrunner,PV,EPE,WECC
NrthwdGreenPwr,Biomass,BCHA,WECC
NTC-MCRD-CC-Total,Gas CC,CISD,WECC
Nucla_1,Coal,WACM,WECC
Nucla_2,Coal,WACM,WECC
Nucla_3,Coal,WACM,WECC
Nucla_ST4,Coal,WACM,WECC
NW_StaveRiver1,Hydro,BCHA,WECC
NW_StaveRiver2,Hydro,BCHA,WECC
NW_StaveRiver3,Hydro,BCHA,WECC
Oak_Flat_1,Hydro,CIPV,WECC
Oak_Grove_1,Hydro,PGE,WECC
Oak_Grove_2,Hydro,PGE,WECC
OakCreek1,Wind,CISC,WECC
OakCreek2,Wind,CISC,WECC
OakCreek3,Wind,CISC,WECC
OakCreek4,Wind,CISC,WECC
Oakland_Pwr1,Gas CT,CIPB,WECC
Oakland_Pwr2,Gas CT,CIPB,WECC
Oakland_Pwr3,Gas CT,CIPB,WECC
OakleyCC-Total,Gas CC,CIPB,WECC
Oasis_Wind_1,Wind,CISC,WECC
Ocotillo_1,Other,AZPS,WECC
Ocotillo_2,Other,AZPS,WECC
Ocotillo_GT1,Gas CT,AZPS,WECC
Ocotillo_GT2,Gas CT,AZPS,WECC
Ocotillo_PV1,PV,AZPS,WECC
Ocotillo_PV2,PV,AZPS,WECC
Ocotillo_PVM,PV,AZPS,WECC
OcotilloExpress1,Wind,CISD,WECC
OcotilloExpress2,Wind,CISD,WECC
OcotilloSolProject,PV,CISD,WECC
OgdenPwrPacific,Biomass,CIPV,WECC
Oildale_Energy,Gas CT,CIPV,WECC
OilFields_QF,Hydro,CIPV,WECC
Oldman_2_2,Hydro,AESO,WECC
Oldman1-1,Hydro,AESO,WECC
OldManRiver,Wind,AESO,WECC
Olinda_LF1,Biomass,CISC,WECC
Olinda_LF2,Biomass,CISC,WECC
Olinda_LF3,Biomass,CISC,WECC
OliphantRidge-1,Wind,BPAT,WECC
OliphantRidge-2,Wind,BPAT,WECC
Olive_O1,Other,LDWP,WECC
Olive_O2,Other,LDWP,WECC
OLSCamarilloCC-Total,Gas CC,CISC,WECC
OLSChinoCC-Total,CHP-QF,CISC,WECC
Olsen_GEN1,Hydro,CIPV,WECC
Oneida_1,Hydro,PAID,WECC
Oneida_2,Hydro,PAID,WECC
Oneida_3,Hydro,PAID,WECC
ONeill_1,Storage,CIPV,WECC
ONeill_2,Storage,CIPV,WECC
ONeill_3,Storage,CIPV,WECC
ONeill_4,Storage,CIPV,WECC
ONeill_5,Storage,CIPV,WECC
ONeill_6,Storage,CIPV,WECC
Ontario_RT,PV,CISC,WECC
Ontario1_1,Hydro,CISC,WECC
Ontario1-2,Hydro,CISC,WECC
Ontario1-3,Hydro,CISC,WECC
Ontario2_1,Hydro,CISC,WECC
OrangeGrove1,Gas CT,CISD,WECC
OrangeGrove2,Gas CT,CISD,WECC
OregonTrail,Wind,IPMV,WECC
Ormesa_I_ITLU1,Geothermal,IID,WECC
Ormesa_I_ITLU2,Geothermal,IID,WECC
Ormesa_I_OE11,Geothermal,IID,WECC
Ormesa_I_OE12,Geothermal,IID,WECC
Ormesa_I_OE14,Geothermal,IID,WECC
Ormesa_I_OE15,Geothermal,IID,WECC
Ormesa_I_OE21,Geothermal,IID,WECC
Ormesa_I_OE22,Geothermal,IID,WECC
Ormesa_I_OE24,Geothermal,IID,WECC
Ormesa_I_OE25,Geothermal,IID,WECC
Ormesa_I_OE31,Geothermal,IID,WECC
Ormesa_I_OE32,Geothermal,IID,WECC
Ormesa_IH_OE11,Geothermal,IID,WECC
Ormesa_IH_OE12,Geothermal,IID,WECC
Ormesa_IH_OE13,Geothermal,IID,WECC
Ormesa_IH_OE14,Geothermal,IID,WECC
Ormesa_IH_OE15,Geothermal,IID,WECC
Ormesa_IH_OE16,Geothermal,IID,WECC
Ormesa_IH_OE21,Geothermal,IID,WECC
Ormesa_IH_OE22,Geothermal,IID,WECC
Ormesa_IH_OE23,Geothermal,IID,WECC
Ormesa_IH_OE24,Geothermal,IID,WECC
Ormesa_IH_OE25,Geothermal,IID,WECC
Ormesa_IH_OE26,Geothermal,IID,WECC
Ormesa2_21,Geothermal,IID,WECC
Ormesa2_22,Geothermal,IID,WECC
Orodell_Hydro_1,Hydro,PSCO,WECC
OrovilleCogen1,Steam,CIPV,WECC
OrovilleCogen2,Steam,CIPV,WECC
OrovilleCogen3,Steam,CIPV,WECC
OrovilleCogen4,Steam,CIPV,WECC
OrovilleCogen5,Steam,CIPV,WECC
OrovilleCogen6,Steam,CIPV,WECC
OrovilleCogen7,Steam,CIPV,WECC
Osage_1,Coal,WACM,WECC
Osage_2,Coal,WACM,WECC
Osage_3,Coal,WACM,WECC
OsoPump1,Other,CISC,WECC
OsoPump2,Other,CISC,WECC
OsoPump3,Other,CISC,WECC
OsoPump4,Other,CISC,WECC
OsoPump5,Other,CISC,WECC
OsoPump6,Other,CISC,WECC
OsoPump7,Other,CISC,WECC
OsoPump8,Other,CISC,WECC
Ostrom_Road,Biomass,CIPV,WECC
OtayLF1,Biomass,CISD,WECC
OtayLF2,Biomass,CISD,WECC
OtayLF3,Biomass,CISD,WECC
OtayMesaCC-Total,Gas CC,CISD,WECC
OTCR-CIPB-Stor01,Storage,CIPB,WECC
OTCR-CIPB-Stor02,Storage,CIPB,WECC
OTCR-CIPB-Stor03,Storage,CIPV,WECC
OTCR-CIPB-Stor04,Storage,CIPB,WECC
OTCR-CIPB-Stor05,Storage,CIPB,WECC
OTCR-CIPB-Stor06,Storage,CIPV,WECC
OTCR-CIPB-Stor07,Storage,CIPB,WECC
OTCR-CIPB-Stor08,Storage,CIPB,WECC
OTCR-CIPV-Stor01,Storage,CIPV,WECC
OTCR-CIPV-Stor02,Storage,CIPV,WECC
OTCR-CIPV-Stor03,Storage,CIPV,WECC
OTCR-CIPV-Stor04,Storage,CIPV,WECC
OTCR-CIPV-Stor05,Storage,CIPV,WECC
OTCR-CIPV-Stor06,Storage,CIPV,WECC
OTCR-CIPV-Stor07,Storage,CIPV,WECC
OTCR-CIPV-Stor08,Storage,CIPV,WECC
OTCR-T1-4CISC-EE1,Other,CISC,WECC
OTCR-T1-4CISC-EE2,Other,CISC,WECC
OTCR-T1-4CISC-EE3,Other,CISC,WECC
OTCR-T1-4CISC-EE4,Other,CISC,WECC
OTCR-T1-4CISC-EE5,Other,CISC,WECC
OTCR-T1-4CISC-EE6,Other,CISC,WECC
OTCR-T1CISC-CT01,Gas CT,CISC,WECC
OTCR-T1CISC-CT02,Gas CT,CISC,WECC
OTCR-T1CISC-CT03,Gas CT,CISC,WECC
OTCR-T1CISC-CT04,Gas CT,CISC,WECC
OTCR-T1CISC-CT05,Gas CT,CISC,WECC
OTCR-T1CISC-CT06,Gas CT,CISC,WECC
OTCR-T1CISC-CT07,Gas CT,CISC,WECC
OTCR-T1CISC-CT08,Gas CT,CISC,WECC
OTCR-T1CISC-CT09,Gas CT,CISC,WECC
OTCR-T1CISC-CT10,Gas CT,CISC,WECC
OTCR-T1CISC-CT11,Gas CT,CISC,WECC
OTCR-T1CISC-CT12,Gas CT,CISC,WECC
OTCR-T1CISC-Stor01,Storage,CISC,WECC
OTCR-T1CISC-Stor02,Storage,CISC,WECC
OTCR-T1CISC-Stor03,Storage,CISC,WECC
OTCR-T1CISC-Stor04,Storage,CISC,WECC
OTCR-T1CISC-Stor05,Storage,CISC,WECC
OTCR-T4CISC-CT1,Gas CT,CISC,WECC
OTCR-T4CISC-CT2,Gas CT,CISC,WECC
OTCR-T4CISC-CT3,Gas CT,CISC,WECC
OTCR-T4CISC-CT4,Gas CT,CISC,WECC
OTCR-T4CISC-DGPV1,PV,CISC,WECC
OTCR-T4CISC-DGPV2,PV,CISC,WECC
OTCR-T4CISC-DGPV3,PV,CISC,WECC
OTCR-T4CISC-DGPV4,PV,CISC,WECC
OTCR-T4CISC-DGPV5,PV,CISC,WECC
OTCR-T4CISC-DGPV6,PV,CISC,WECC
OTCR-T4CISD-DGPV01,PV,CISD,WECC
OTCR-T4CISD-DGPV02,PV,CISD,WECC
OTCR-T4CISD-DGPV03,PV,CISD,WECC
OTCR-T4CISD-DGPV04,PV,CISD,WECC
OTCR-T4CISD-DGPV05,PV,CISD,WECC
OTCR-T4CISD-DGPV06,PV,CISD,WECC
OTCR-T4CISD-DGPV07,PV,CISD,WECC
OTCR-T4CISD-DGPV08,PV,CISD,WECC
OTCR-T4CISD-DGPV09,PV,CISD,WECC
OTCR-T4CISD-DGPV10,PV,CISD,WECC
OTCR-T4CISD-EE01,Other,CISD,WECC
OTCR-T4CISD-EE02,Other,CISD,WECC
OTCR-T4CISD-EE03,Other,CISD,WECC
OTCR-T4CISD-EE04,Other,CISD,WECC
OTCR-T4CISD-EE05,Other,CISD,WECC
OTCR-T4CISD-EE06,Other,CISD,WECC
OTCR-T4CISD-EE07,Other,CISD,WECC
OTCR-T4CISD-EE08,Other,CISD,WECC
OTCR-T4CISD-EE09,Other,CISD,WECC
OTCR-T4CISD-EE10,Other,CISD,WECC
OTCR-T4CISD-Stor01,Storage,CISD,WECC
OTCR-T4CISD-Stor02,Storage,CISD,WECC
OteroCounty,PV,PNM,WECC
OutbackChristms,PV,BPAT,WECC
OwyheeDam,Hydro,IPTV,WECC
Ox_Mountain1,Biomass,CIPB,WECC
Ox_Mountain2,Biomass,CIPB,WECC
Ox_Mountain3,Biomass,CIPB,WECC
Ox_Mountain4,Biomass,CIPB,WECC
Ox_Mountain5,Biomass,CIPB,WECC
Ox_Mountain6,Biomass,CIPB,WECC
Ox_Mountain7,Biomass,CIPB,WECC
Oxbow_(CA)_1,Hydro,CIPV,WECC
Oxbow_(OR)_1,Hydro,IPTV,WECC
Oxbow_(OR)_2,Hydro,IPTV,WECC
Oxbow_(OR)_3,Hydro,IPTV,WECC
Oxbow_(OR)_4,Hydro,IPTV,WECC
Oxnard_GEN2,CHP-QF,CISC,WECC
OxnardPaperMill,Gas CT,CISC,WECC
OxnardWWTreatment76,Biomass,CISC,WECC
PACE_UT_PVF_65309,PV,PAUT,WECC
PACE_UT_PVT_65135,PV,PAUT,WECC
PACE_UT_PVT_67801,PV,PAWY,WECC
PacificLumber1,Biomass,CIPV,WECC
PacificLumber2,Biomass,CIPV,WECC
PacificLumber3,Biomass,CIPV,WECC
PacificUltrapwr,Biomass,CIPV,WECC
PacificWind,Wind,CISC,WECC
Packwood,Hydro,BPAT,WECC
PACW_PVR_45183,RPV,PACW,WECC
PACW_PVR_45239,RPV,PACW,WECC
PACW_PVR_45317,RPV,PACW,WECC
Palisades_1,Hydro,PAID,WECC
Palisades_2,Hydro,PAID,WECC
Palisades_3,Hydro,PAID,WECC
Palisades_4,Hydro,PAID,WECC
Palmdale,Wind,CISC,WECC
Palo_Verde_1,Nuclear,AZPS,WECC
Palo_Verde_2,Nuclear,AZPS,WECC
Palo_Verde_3,Nuclear,AZPS,WECC
Paloma_Solar,PV,AZPS,WECC
PalomarCC-Total,Gas CC,CISD,WECC
PalomarMC,Gas CT,CISD,WECC
PanocheEC1,Gas CT,CIPV,WECC
PanocheEC2,Gas CT,CIPV,WECC
PanocheEC3,Gas CT,CIPV,WECC
PanocheEC4,Gas CT,CIPV,WECC
PanochePeakerCT,Gas CT,CIPV,WECC
PanPacificWebFlat,Hydro,CIPV,WECC
Pardee_1,Hydro,CIPV,WECC
Pardee_2,Hydro,CIPV,WECC
Pardee_3,Hydro,CIPV,WECC
Parker_1,Hydro,CIPV,WECC
Parker_Dam_1,Hydro,WALC,WECC
Parker_Dam_2,Hydro,WALC,WECC
Parker_Dam_3,Hydro,WALC,WECC
Parker_Dam_4,Hydro,WALC,WECC
ParnsusCntrlCC-Total,Gas CC,CIPB,WECC
ParqueEolico,Wind,CFE,WECC
PastoriaCC1-Total,Gas CC,CISC,WECC
PastoriaCC2-Total,Gas CC,CISC,WECC
Pathfinder_CAES,Storage,PAUT,WECC
Pathfinder_CAES_Gas,Storage,PAUT,WECC
Patterson_Wind,Wind,CIPV,WECC
PattersonPass1,Wind,CIPB,WECC
PattersonPass2,Wind,CIPV,WECC
PattersonPass3,Wind,CIPV,WECC
PattersonPass4,Wind,CIPV,WECC
PaTu_Wind,Wind,BPAT,WECC
Patua1A1,Geothermal,SPPC,WECC
Patua1A2,Geothermal,SPPC,WECC
Patua1A3,Geothermal,SPPC,WECC
Patua1A4,Geothermal,SPPC,WECC
Patua1A5,Geothermal,SPPC,WECC
Patua1A6,Geothermal,SPPC,WECC
PAUL_SWEET_QF,Biomass,CIPV,WECC
Pawnee_1,Coal,PSCO,WECC
PaynesFerry,Wind,IPMV,WECC
Payson_86_1,Other,PAUT,WECC
Payson_86_2,Other,PAUT,WECC
Payson_86_3,Other,PAUT,WECC
Payson_86_4,Other,PAUT,WECC
PdteJuarez05,Other,CFE,WECC
PdteJuarez06,Other,CFE,WECC
PdteJuarez07,Gas CT,CFE,WECC
PdteJuarez08,Gas CC,CFE,WECC
PdteJuarez09,Gas CC,CFE,WECC
PdteJuarezCC-Total,Gas CC,CFE,WECC
PdteJuarezGT1,Gas CT,CFE,WECC
PdteJuarezGT2,Gas CT,CFE,WECC
Peace_Canyon_1,Hydro,BCHA,WECC
Peace_Canyon_2,Hydro,BCHA,WECC
Peace_Canyon_3,Hydro,BCHA,WECC
Peace_Canyon_4,Hydro,BCHA,WECC
PEARBMAP-1,Other,CISC,WECC
PEARBMAP-2,Other,CISC,WECC
PEARBMAP-3,Other,CISC,WECC
PEARBMBP-4,Other,CISC,WECC
PEARBMBP-5,Other,CISC,WECC
PEARBMBP-6,Other,CISC,WECC
PEARBMCP-7,Other,CISC,WECC
PEARBMCP-8,Other,CISC,WECC
PEARBMCP-9,Other,CISC,WECC
PebbleSprings,Wind,BPAT,WECC
PE-BerkeleyCC-Total,CHP-QF,CIPV,WECC
PEC_Headworks_1,Hydro,GCPD,WECC
PeetzTable1,Wind,PSCO,WECC
PeetzTable2,Wind,PSCO,WECC
Pelton_1,Hydro,PGE,WECC
Pelton_2,Hydro,PGE,WECC
Pelton_3,Hydro,PGE,WECC
PembinaRedwater,Gas CT,AESO,WECC
Penrose_LF,Biomass,LDWP,WECC
Perrin_Ranch,Wind,AZPS,WECC
