name,TypeSpecific,Type,Region,Zone
DG-BTM-AZPS-AZ,DG-BTM,RPV,AZPS,US
DG-BTM-SRP-AZ,DG-BTM,RPV,SRP,US
DG-BTM-TEPC-AZ,DG-BTM,RPV,TEPC,US
DG-BTM-WALC-AZ,DG-BTM,RPV,WALC,US
DG-BTM-WALC-NM,DG-BTM,RPV,WALC,US
Dist_Renewables,SolarPV-NonTracking,PV,SRP,US
DM_AFB_GroundMt,SolarPV-NonTracking,PV,TEPC,US
Douglas_1,ST-NatGas,Other,AZPS,US
DR-AZPS,DR,DR,AZPS,US
DR-SRP,DR,DR,SRP,US
DryLake_Wind1_1,WT-Onshore,Wind,AZPS,US
DryLake_Wind2_1,WT-Onshore,Wind,SRP,US
DryLake_Wind2_2,WT-Onshore,Wind,SRP,US
DryLake_Wind2_3,WT-Onshore,Wind,SRP,US
DryLakeWind1-2,WT-Onshore,Wind,AZPS,US
DryLakeWind1-3,WT-Onshore,Wind,AZPS,US
DSM_APS_1,Interrupt_DR,DR,AZPS,US
DSM_SRP_1,Interrupt_DR,DR,SRP,US
DSM_SRP_2,Interrupt_DR,DR,SRP,US
DSM_TEP_1,Interrupt_DR,DR,TEPC,US
DSM_TEP_2,Interrupt_DR,DR,TEPC,US
DSM_TEP_3,Interrupt_DR,DR,TEPC,US
East_AZ_Wind,WT-Onshore,Wind,AZPS,US
EON_Foresight_1,SolarPV-NonTracking,PV,TEPC,US
EON_Valencia_1,SolarPV-Tracking,PV,TEPC,US
FourCorners4-Total,CrossCompoundWhole-Coal,Coal,AZPS,US
FourCorners5-Total,CrossCompoundWhole-Coal,Coal,AZPS,US
FRV-SunEdison,SolarPV-Tracking,PV,TEPC,US
GAP_Cholla-2REPL,Gas CT,Gas CT,SRP,US
GAP_NavajoREPL,Gas CT,Gas CT,AZPS,US
GilaBendCC-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,US
GilaRiverCC1-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,US
GilaRiverCC2-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,US
GilaRiverCC3-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,US
GilaRiverCC4-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,US
Gillespie_Solar,SolarPV-Tracking,PV,AZPS,US
Glen_Canyon1,Hydro_FixedDispatch,Hydro,WALC,US
Glen_Canyon2,Hydro_FixedDispatch,Hydro,WALC,US
Glen_Canyon3,Hydro_FixedDispatch,Hydro,WALC,US
Glen_Canyon4,Hydro_FixedDispatch,Hydro,WALC,US
Glen_Canyon5,Hydro_FixedDispatch,Hydro,WALC,US
Glen_Canyon6,Hydro_FixedDispatch,Hydro,WALC,US
Glen_Canyon7,Hydro_FixedDispatch,Hydro,WALC,US
Glen_Canyon8,Hydro_FixedDispatch,Hydro,WALC,US
Glendale_LF,Bio-CT,Biomass,AZPS,US
GriffithCC-Total,CCWhole-NatGas-Industrial,Gas CC,WALC,US
HarquahalaCC1-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,US
HarquahalaCC2-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,US
HarquahalaCC3-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,US
Headgate_Rock_1,Hydro,Hydro,WALC,US
Headgate_Rock_2,Hydro,Hydro,WALC,US
Headgate_Rock_3,Hydro,Hydro,WALC,US
Hoover_Dam_A1,Hydro,Hydro,WALC,US
Hoover_Dam_A2,Hydro,Hydro,WALC,US
Hoover_Dam_A3,Hydro,Hydro,WALC,US
Hoover_Dam_A4,Hydro,Hydro,WALC,US
Hoover_Dam_A5,Hydro,Hydro,WALC,US
Hoover_Dam_A6,Hydro,Hydro,WALC,US
Hoover_Dam_A7,Hydro,Hydro,WALC,US
Hoover_Dam_A8,Hydro,Hydro,WALC,US
Hoover_Dam_A9,Hydro,Hydro,WALC,US
Horse_Mesa_HM1,Hydro_FixedDispatch,Hydro,SRP,US
Horse_Mesa_HM2,Hydro_FixedDispatch,Hydro,SRP,US
Horse_Mesa_HM3,Hydro_FixedDispatch,Hydro,SRP,US
Horse_Mesa_HM4,PS-Hydro,Storage,SRP,US
HWilsonSundtGT1,CT-NatGas-Aero,Gas CT,TEPC,US
HWilsonSundtGT2,CT-NatGas-Aero,Gas CT,TEPC,US
HWilsonSundtST1,ST-NatGas,Other,TEPC,US
HWilsonSundtST2,ST-NatGas,Other,TEPC,US
HWilsonSundtST3,ST-NatGas,Other,TEPC,US
HWilsonSundtST4,ST-Coal,Coal,TEPC,US
Hyder_Solar_PV1,SolarPV-Tracking,PV,AZPS,US
Hyder_Solar_PV2,SolarPV-Tracking,PV,AZPS,US
Ina_Road_Waste,SolarPV-NonTracking,PV,TEPC,US
Kingman,WT-Onshore,Wind,TEPC,US
Kyrene1,ST-NatGas,Other,SRP,US
Kyrene2,ST-NatGas,Other,SRP,US
Kyrene4,CT-NatGas-Industrial,Gas CT,SRP,US
Kyrene5,CT-NatGas-Industrial,Gas CT,SRP,US
Kyrene6,CT-NatGas-Industrial,Gas CT,SRP,US
Kyrene7CC-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,US
La_Senita_1,SolarPV-NonTracking,PV,TEPC,US
Luke_AFB,SolarPV-Tracking,PV,AZPS,US
MachoSprings_W,WT-Onshore,Wind,TEPC,US
Maricopa_Solar,SolarThermal-CSP0,PV,SRP,US
McPhee_1,Hydro_ZeroK,Hydro,WALC,US
MesquiteCC1-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,US
MesquiteCC2-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,US
MesquiteSolar11,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar110,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar111,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar112,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar12,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar13,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar14,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar15,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar16,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar17,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar18,SolarPV-NonTracking,PV,SRP,US
MesquiteSolar19,SolarPV-NonTracking,PV,SRP,US
MilagroCogenA,Gas CT,Gas CT,WALC,US
MilagroCogenB,Gas CT,Gas CT,WALC,US
Mormon_Flat_MF1,Hydro_ZeroK,Hydro,SRP,US
Mormon_Flat_MF2,PS-Hydro,Storage,SRP,US
NationalBankAZ,SolarPV-NonTracking,PV,TEPC,US
Navajo_Dam_1,Hydro_ZeroK,Hydro,WALC,US
Navajo_Dam_2,Hydro_ZeroK,Hydro,WALC,US
Navajo_NAV1,ST-Coal,Coal,SRP,US
Navajo_NAV2,ST-Coal,Coal,SRP,US
Navajo_NAV3,ST-Coal,Coal,SRP,US
North_Loop_1,CT-NatGas-Aero,Gas CT,TEPC,US
North_Loop_2,CT-NatGas-Aero,Gas CT,TEPC,US
North_Loop_3,CT-NatGas-Aero,Gas CT,TEPC,US
North_Loop_4,CT-NatGas-Aero,Gas CT,TEPC,US
Ocotillo_1,ST-NatGas,Other,AZPS,US
Ocotillo_2,ST-NatGas,Other,AZPS,US
Ocotillo_GT1,CT-NatGas-Industrial,Gas CT,AZPS,US
Ocotillo_GT2,CT-NatGas-Industrial,Gas CT,AZPS,US
Ocotillo_PV1,SolarPV-NonTracking,PV,AZPS,US
Ocotillo_PV2,SolarPV-NonTracking,PV,AZPS,US
Ocotillo_PVM,SolarPV-NonTracking,PV,AZPS,US
Palo_Verde_1,ST-Nuclear,Nuclear,AZPS,US
Palo_Verde_2,ST-Nuclear,Nuclear,AZPS,US
Palo_Verde_3,ST-Nuclear,Nuclear,AZPS,US
Paloma_Solar,SolarPV-NonTracking,PV,AZPS,US
Parker_Dam_1,Hydro_FixedDispatch,Hydro,WALC,US
Parker_Dam_2,Hydro_FixedDispatch,Hydro,WALC,US
Parker_Dam_3,Hydro_FixedDispatch,Hydro,WALC,US
Parker_Dam_4,Hydro_FixedDispatch,Hydro,WALC,US
Perrin_Ranch,WT-Onshore,Wind,AZPS,US
Plaza_Del_Sol_1,SolarPV-NonTracking,PV,TEPC,US
PrescottAirport,SolarPV-NonTracking,PV,AZPS,US
PrescottPV1,SolarPV-Tracking,PV,AZPS,US
PSC_1,SolarPV-NonTracking,PV,TEPC,US
PSC_2,SolarPV-NonTracking,PV,TEPC,US
PV_SC2_APS_14000,PV,PV,AZPS,US
PV_SC2_APS_14004,PV,PV,AZPS,US
PV_SC2_APS_14009,PV,PV,AZPS,US
PV_SC2_APS_14010,PV,PV,AZPS,US
PV_SC2_APS_14016,PV,PV,AZPS,US
PV_SC2_APS_14017,PV,PV,AZPS,US
PV_SC2_APS_14031,PV,PV,AZPS,US
PV_SC2_APS_14201,PV,PV,AZPS,US
PV_SC2_APS_14202,PV,PV,AZPS,US
PV_SC2_APS_14205,PV,PV,AZPS,US
PV_SC2_APS_14207,PV,PV,AZPS,US
PV_SC2_APS_14209,PV,PV,AZPS,US
PV_SC2_APS_14210,PV,PV,AZPS,US
PV_SC2_APS_14212,PV,PV,AZPS,US
PV_SC2_APS_14215,PV,PV,AZPS,US
PV_SC2_APS_14216,PV,PV,AZPS,US
PV_SC2_APS_14217,PV,PV,AZPS,US
PV_SC2_APS_14220,PV,PV,AZPS,US
PV_SC2_APS_14222,PV,PV,AZPS,US
PV_SC2_APS_14226,PV,PV,AZPS,US
PV_SC2_APS_14227,PV,PV,AZPS,US
PV_SC2_APS_14228,PV,PV,AZPS,US
PV_SC2_APS_14229,PV,PV,AZPS,US
PV_SC2_APS_14233,PV,PV,AZPS,US
PV_SC2_APS_14237,PV,PV,AZPS,US
PV_SC2_APS_14243,PV,PV,AZPS,US
PV_SC2_APS_14246,PV,PV,AZPS,US
PV_SC2_APS_14249,PV,PV,AZPS,US
PV_SC2_APS_14253,PV,PV,AZPS,US
PV_SC2_APS_14254,PV,PV,AZPS,US
PV_SC2_APS_14255,PV,PV,AZPS,US
PV_SC2_SRP_14236,PV,PV,SRP,US
PV_SC2_SRP_15021,PV,PV,SRP,US
PV_SC2_SRP_15033,PV,PV,SRP,US
PV_SC2_SRP_15051,PV,PV,SRP,US
PV_SC2_SRP_15061,PV,PV,SRP,US
PV_SC2_SRP_15088,PV,PV,SRP,US
PV_SC2_SRP_15093,PV,PV,SRP,US
PV_SC2_SRP_15172,PV,PV,SRP,US
PV_SC2_SRP_15173,PV,PV,SRP,US
PV_SC2_SRP_15201,PV,PV,SRP,US
PV_SC2_SRP_15203,PV,PV,SRP,US
PV_SC2_SRP_15204,PV,PV,SRP,US
PV_SC2_SRP_15212,PV,PV,SRP,US
PV_SC2_SRP_15213,PV,PV,SRP,US
PV_SC2_SRP_15216,PV,PV,SRP,US
PV_SC2_SRP_15219,PV,PV,SRP,US
PV_SC2_TEP_16103,PV,PV,TEPC,US
PV_SC2_TEP_16105,PV,PV,TEPC,US
PV_SC2_TEP_16111,PV,PV,TEPC,US
PV_SC2_TEP_16124,PV,PV,TEPC,US
PV_SC2_TEP_16126,PV,PV,TEPC,US
PV_SC2_TEP_16902,PV,PV,TEPC,US
PV_SC2_WALC_17016,PV,PV,WALC,US
PV_SC3_APS_14004,PV,PV,AZPS,US
PV_SC3_APS_14009,PV,PV,AZPS,US
PV_SC3_APS_14010,PV,PV,AZPS,US
PV_SC3_APS_14016,PV,PV,AZPS,US
PV_SC3_APS_14017,PV,PV,AZPS,US
PV_SC3_APS_14031,PV,PV,AZPS,US
PV_SC3_APS_14201,PV,PV,AZPS,US
PV_SC3_APS_14202,PV,PV,AZPS,US
PV_SC3_APS_14205,PV,PV,AZPS,US
PV_SC3_APS_14207,PV,PV,AZPS,US
PV_SC3_APS_14209,PV,PV,AZPS,US
PV_SC3_APS_14210,PV,PV,AZPS,US
PV_SC3_APS_14212,PV,PV,AZPS,US
PV_SC3_APS_14215,PV,PV,AZPS,US
PV_SC3_APS_14216,PV,PV,AZPS,US
PV_SC3_APS_14217,PV,PV,AZPS,US
PV_SC3_APS_14220,PV,PV,AZPS,US
PV_SC3_APS_14222,PV,PV,AZPS,US
PV_SC3_APS_14226,PV,PV,AZPS,US
PV_SC3_APS_14227,PV,PV,AZPS,US
PV_SC3_APS_14228,PV,PV,AZPS,US
PV_SC3_APS_14229,PV,PV,AZPS,US
PV_SC3_APS_14233,PV,PV,AZPS,US
PV_SC3_APS_14237,PV,PV,AZPS,US
PV_SC3_APS_14243,PV,PV,AZPS,US
PV_SC3_APS_14253,PV,PV,AZPS,US
PV_SC3_SRP_15172,PV,PV,SRP,US
PV_SC3_SRP_15212,PV,PV,SRP,US
PV_SC3_SRP_15216,PV,PV,SRP,US
PV_SC3_SRP_15219,PV,PV,SRP,US
PV_SC3_TEP_16103,PV,PV,TEPC,US
PV_SC3_TEP_16105,PV,PV,TEPC,US
PV_SC3_TEP_16126,PV,PV,TEPC,US
PV_SC3_WALC_17016,PV,PV,WALC,US
PV_SC3_WALC_19029,PV,PV,WALC,US
PV_SC3_WALC_19062,PV,PV,WALC,US
PV_SC3_WALC_19208,PV,PV,WALC,US
PV_SC3_WALC_19310,PV,PV,WALC,US
PV_SC3_WALC_79024,PV,PV,WALC,US
QueenCreek,SolarPV-Tracking,PV,SRP,US
Ray_Elementary1,SolarPV-Tracking,PV,AZPS,US
Ray_High3,SolarPV-Tracking,PV,AZPS,US
Ray_Primary2,SolarPV-Tracking,PV,AZPS,US
RE_Bagdad,SolarPV-Tracking,PV,AZPS,US
RE-Ajo,SolarPV-NonTracking,PV,AZPS,US
RedHawkCC1-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,US
RedHawkCC2-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,US
Rehnu_UASTP_1,SolarPV-Tracking,PV,TEPC,US
RiceSolarEnergy,SolarThermal-CSP6,CSP,WALC,US
Roger_Road,SolarPV-NonTracking,PV,TEPC,US
Roosevelt,Hydro,Hydro,SRP,US
Saddle_Mountain,SolarPV-Tracking,PV,AZPS,US
Saguaro_1,ST-NatGas,Other,AZPS,US
Saguaro_2,ST-NatGas,Other,AZPS,US
Saguaro_PV1,SolarPV-NonTracking,PV,AZPS,US
SaguaroAZ1,CT-NatGas-Industrial,Gas CT,AZPS,US
SaguaroAZ2,CT-NatGas-Industrial,Gas CT,AZPS,US
SaguaroGE1,CT-NatGas-Industrial,Gas CT,AZPS,US
SantaCruzHigh,SolarPV-NonTracking,PV,TEPC,US
Santan1,CCWhole-NatGas-SingleShaft,Gas CC,SRP,US
Santan2,CCWhole-NatGas-SingleShaft,Gas CC,SRP,US
Santan3,CCWhole-NatGas-SingleShaft,Gas CC,SRP,US
Santan4,CCWhole-NatGas-SingleShaft,Gas CC,SRP,US
Santan5CC-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,US
Santan6CC-Total,CCWhole-NatGas-Industrial,Gas CC,SRP,US
SGS_Solar_PV1G,SolarPV-NonTracking,PV,TEPC,US
SGS_Solar_PV1H,SolarPV-NonTracking,PV,TEPC,US
Snowflake,Bio-ST,Biomass,AZPS,US
Solana1,SolarThermal-CSP6,CSP,AZPS,US
Solana2,SolarThermal-CSP6,CSP,AZPS,US
Solar_(SRP)_1,SolarPV-Tracking,PV,SRP,US
Solar_Voltaic_1,SolarPV-NonTracking,PV,SRP,US
Solar_Voltaic_2,SolarPV-NonTracking,PV,SRP,US
Solar_Voltaic_4,SolarPV-Tracking,PV,SRP,US
SolonBMGS,SolarPV-Tracking,PV,TEPC,US
SolonPrairieFire,SolarPV-NonTracking,PV,TEPC,US
SouthConsol,Hydro_ZeroK,Hydro,SRP,US
SouthPointCC-Total,CCWhole-NatGas-Industrial,Gas CC,WALC,US
Springerville_1,ST-Coal,Coal,TEPC,US
Springerville_2,ST-Coal,Coal,TEPC,US
Springerville_3,ST-Coal,Coal,TEPC,US
Springerville_4,ST-Coal,Coal,TEPC,US
SpringervillePV1,SolarPV-NonTracking,PV,TEPC,US
SpringervillePV2,SolarPV-NonTracking,PV,TEPC,US
SRP_Gas_Peaker1,CT-NatGas-Industrial,Gas CT,SRP,US
SRP_Gas_Peaker2,CT-NatGas-Industrial,Gas CT,SRP,US
SRP_Gas_Peaker3,CT-NatGas-Industrial,Gas CT,SRP,US
SRP_Gas_Peaker4,CT-NatGas-Industrial,Gas CT,SRP,US
StewartMountain,Hydro_ZeroK,Hydro,SRP,US
SundanceAZ01,CT-NatGas-Aero,Gas CT,AZPS,US
SundanceAZ02,CT-NatGas-Aero,Gas CT,AZPS,US
SundanceAZ03,CT-NatGas-Aero,Gas CT,AZPS,US
SundanceAZ04,CT-NatGas-Aero,Gas CT,AZPS,US
SundanceAZ05,CT-NatGas-Aero,Gas CT,AZPS,US
SundanceAZ06,CT-NatGas-Aero,Gas CT,AZPS,US
SundanceAZ07,CT-NatGas-Aero,Gas CT,AZPS,US
SundanceAZ08,CT-NatGas-Aero,Gas CT,AZPS,US
SundanceAZ09,CT-NatGas-Aero,Gas CT,AZPS,US
SundanceAZ10,CT-NatGas-Aero,Gas CT,AZPS,US
SurpriseLandfil,Bio-CT,Biomass,AZPS,US
SWJuniorHigh1,SolarPV-Tracking,PV,AZPS,US
TCC-1,SolarPV-NonTracking,PV,TEPC,US
TEP_Warehouse_1,SolarPV-NonTracking,PV,TEPC,US
TohonoOodhm-2,SolarPV-Tracking,PV,TEPC,US
Tri_Cities_TC1,Bio-ICE,Biomass,SRP,US
Tri_Cities_TC2,Bio-ICE,Biomass,SRP,US
Tri_Cities_TC3,Bio-ICE,Biomass,SRP,US
Tri_Cities_TC4,Bio-ICE,Biomass,SRP,US
Tri_Cities_TC5,Bio-ICE,Biomass,SRP,US
UASTP_I_UATP1,SolarPV-NonTracking,PV,TEPC,US
UASTP_II_UATP2,SolarPV-NonTracking,PV,TEPC,US
Unidentified,CT-NatGas-Industrial,Gas CT,TEPC,US
Upper_Molina_1,Hydro_ZeroK,Hydro,WALC,US
Valencia_GT1,CT-NatGas-Aero,Gas CT,TEPC,US
Valencia_GT2,CT-NatGas-Aero,Gas CT,TEPC,US
Valencia_GT3,CT-NatGas-Aero,Gas CT,TEPC,US
Valencia_GT4,CT-NatGas-Aero,Gas CT,TEPC,US
Waddell-PS1,PS-Hydro,Other,AZPS,US
Waddell-PS3,PS-Hydro,Other,AZPS,US
Waddell-PS6,PS-Hydro,Other,AZPS,US
Waddell-PS7,PS-Hydro,Other,AZPS,US
WALC-Q2008G12,SolarThermal-CSP0,CSP,WALC,US
WALC-Q2008G29,SolarThermal-CSP0,CSP,WALC,US
WALC-Q2008G32,SolarThermal-CSP0,CSP,WALC,US
WALC-Q2008G33,SolarThermal-CSP0,CSP,WALC,US
West_Phoenix_1B,CCWhole-NatGas-SingleShaft,Gas CC,AZPS,US
WesTPhoenix_2B,CCWhole-NatGas-SingleShaft,Gas CC,AZPS,US
WestPhoenix_3B,CCWhole-NatGas-SingleShaft,Gas CC,AZPS,US
WestPhoenix_GT1,CT-NatGas-Industrial,Gas CT,AZPS,US
WestPhoenix_GT2,CT-NatGas-Industrial,Gas CT,AZPS,US
WestPhoenixCC4-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,US
WestPhoenixCC5-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,US
Wind_SC3_APS_14017,Wind,Wind,AZPS,US
Wind_SC3_SRP_15041,Wind,Wind,SRP,US
Wind_SC3_WALC_17102,Wind,Wind,WALC,US
Wind_SC3_WALC_19029,Wind,Wind,WALC,US
Wind_SC3_WALC_19072,Wind,Wind,WALC,US
Wind_SC3_WALC_79043,Wind,Wind,WALC,US
WindFarm1,WT-Onshore,Wind,WALC,US
WindFarm2,WT-Onshore,Wind,WALC,US
WindFarm3,WT-Onshore,Wind,WALC,US
WindFarm4,WT-Onshore,Wind,WALC,US
Yucca_GT1,CT-NatGas-Industrial,Gas CT,AZPS,US
Yucca_GT2,CT-NatGas-Industrial,Gas CT,AZPS,US
Yucca_GT21,CT-OilDistillate,Other,AZPS,US
Yucca_GT3,CT-NatGas-Industrial,Gas CT,AZPS,US
Yucca_GT4,CT-OilDistillate,Other,AZPS,US
Yucca_GT5,CT-NatGas-Aero,Gas CT,AZPS,US
Yucca_GT6,CT-NatGas-Aero,Gas CT,AZPS,US
Yucca_ST1,ST-NatGas,Other,AZPS,US
OOS_PV_Storage_AZ,Storage,Storage,AZPS,US
Wind_SC2_WALC_17102,Wind,Wind,WALC,US
Wind_SC2_WALC_19029,Wind,Wind,WALC,US
,,,TH_PV,US
ACE-Cogen,ST-Coal,CHP-QF,CISC,US
Added_PV_Storage_6hr,Battery,Storage,CISC,US
AdelantoSolar,SolarPV-NonTracking,PV,CISC,US
AgnewsCC-Total,CCWhole-NatGas-Aero,CHP-QF,CIPV,US
Agua_Mansa,CT-NatGas-Aero,Gas CT,CISC,US
AGWishon1,HydroRPS_FixedDispatch,Hydro,CIPV,US
AGWishon2,HydroRPS_FixedDispatch,Hydro,CIPV,US
AGWishon3,HydroRPS_FixedDispatch,Hydro,CIPV,US
AGWishon4,HydroRPS_FixedDispatch,Hydro,CIPV,US
Aidlin_Geo1,Geo-BinaryCycle,Geothermal,CIPV,US
Aidlin_Geo2,Geo-BinaryCycle,Geothermal,CIPV,US
Alameda1,CT-NatGas-Aero,Gas CT,CIPB,US
Alameda2,CT-NatGas-Aero,Gas CT,CIPB,US
Alamo_1,Hydro_FixedDispatch,Hydro,CISC,US
AlgonquinCC-Total,CCWhole-NatGas-Aero,CHP-QF,CIPV,US
Almond1,CT-NatGas-Aero,Gas CT,TIDC,US
Almond2-2,CT-NatGas-Aero,Gas CT,TIDC,US
Almond2-3,CT-NatGas-Aero,Gas CT,TIDC,US
Almond2-4,CT-NatGas-Aero,Gas CT,TIDC,US
Alpaugh50,SolarPV-Tracking,PV,CIPV,US
AlpaughNorth,SolarPV-Tracking,PV,CIPV,US
AlpineSolar,SolarPV-Tracking,PV,CISC,US
Alta_PH1,Hydro_ZeroK,Hydro,CIPV,US
Alta_PH2,Hydro_ZeroK,Hydro,CIPV,US
Alta_Vista,SolarThermal-CSP0,CSP,CISC,US
AltaMesaPhaseIVGEN1,WT-Onshore,Wind,CISC,US
Altamont_Bio2,Bio-CT,Biomass,CIPB,US
Altamont_Bio3,Bio-ICE,Biomass,CIPB,US
Altamont_Bio4,Bio-ICE,Biomass,CIPB,US
Altamont_Midway,WT-Onshore,Wind,CIPV,US
Altamont1,Bio-CT,Biomass,CIPB,US
AltamontPwrAgg,WT-Onshore,Wind,CIPV,US
AltamontPwrPart,WT-Onshore,Wind,CIPB,US
AltaW1,WT-Onshore,Wind,CISC,US
AltaW2,WT-Onshore,Wind,CISC,US
AltaW3,WT-Onshore,Wind,CISC,US
AltaW4,WT-Onshore,Wind,CISC,US
AltaW5,WT-Onshore,Wind,CISC,US
AltaW6,WT-Onshore,Wind,CISC,US
AltaW7_PinyonP1,WT-Onshore,Wind,CISC,US
AltaW8,WT-Onshore,Wind,CISC,US
AltaW9_PinyonP2,WT-Onshore,Wind,CISC,US
AmedeeWineagle1,Geo-BinaryCycle,Geothermal,CIPV,US
AmedeeWineagle2,Geo-BinaryCycle,Geothermal,CIPV,US
Ameresco1,Bio-ICE,Biomass,CIPV,US
AmericanCanyon1,Bio-ICE,Biomass,CIPV,US
AmericanCanyon2,Bio-ICE,Biomass,CIPV,US
Amp_Chow_Bio,Bio-ICE,Biomass,CIPV,US
Anaheim_GT,CT-NatGas-Aero,Gas CT,CISC,US
Anderson,Bio-ST,Biomass,CIPV,US
Angels,HydroRPS,Hydro,CIPV,US
AnheuserBusch,SolarPV-NonTracking,PV,CIPV,US
AntelopeValleySolar1,SolarPV-NonTracking,PV,CISC,US
AntelopeValleySolar2,SolarPV-NonTracking,PV,CISC,US
ArbWind,WT-Onshore,Wind,CISC,US
ArcadianRenewbl,WT-Onshore,Wind,CIPV,US
Argus_Cogen8,ST-Coal,Coal,CISC,US
Argus_Cogen9,ST-Coal,Coal,CISC,US
AtwellIsland,SolarPV-Tracking,PV,CIPV,US
AvenalPark,SolarPV-NonTracking,PV,CIPV,US
AVSolarRanchOneAVSR,SolarPV-NonTracking,PV,CISC,US
Azusa,Hydro_ZeroK,Hydro,CISC,US
Badger_Creek,CT-NatGas-Industrial,CHP-QF,CIPV,US
Baker_Station,Hydro_FixedDispatch,Hydro,CIPV,US
Balch1-1,Hydro_FixedDispatch,Hydro,CIPV,US
Balch2-2,Hydro,Hydro,CIPV,US
Balch2-3,Hydro,Hydro,CIPV,US
BarrePeaker,CT-NatGas-Aero,Gas CT,CISC,US
Bay_Envirnmntal,Bio-ICE,Biomass,CIPB,US
Bear_Canyon1,Geo-BinaryCycle,Geothermal,CIPV,US
Bear_Canyon2,Geo-BinaryCycle,Geothermal,CIPV,US
Bear_Creek,HydroRPS,Hydro,CIPV,US
Beardsley_1,HydroRPS_FixedDispatch,Hydro,CIPV,US
BearMountain_CA,CT-NatGas-Aero,CHP-QF,CIPV,US
Belden_1,Hydro,Hydro,CIPV,US
BerryPlaceritaCogen1,CT-NatGas-Aero,CHP-QF,CISC,US
BerryPlaceritaCogen2,CT-NatGas-Aero,CHP-QF,CISC,US
BerryTanneHills18-1,CT-NatGas-Aero,CHP-QF,CIPV,US
BerryTanneHills18-2,CT-NatGas-Aero,Gas CT,CIPV,US
BerryUniversityCogen,CT-NatGas-Aero,Gas CT,CIPV,US
BidwellDitchGEN1,Hydro_ZeroK,Hydro,CIPV,US
BigCreek1-1,Hydro,Hydro,CISC,US
BigCreek1-2,Hydro,Hydro,CISC,US
BigCreek1-3,Hydro,Hydro,CISC,US
BigCreek1-4,Hydro,Hydro,CISC,US
BigCreek2-3,Hydro,Hydro,CISC,US
BigCreek2-4,Hydro,Hydro,CISC,US
BigCreek2-5,Hydro,Hydro,CISC,US
BigCreek2-6,Hydro,Hydro,CISC,US
BigCreek2A-1,Hydro,Hydro,CISC,US
BigCreek2A-2,Hydro,Hydro,CISC,US
BigCreek3-1,Hydro,Hydro,CISC,US
BigCreek3-2,Hydro,Hydro,CISC,US
BigCreek3-3,Hydro,Hydro,CISC,US
BigCreek3-4,Hydro,Hydro,CISC,US
BigCreek3-5,Hydro,Hydro,CISC,US
BigCreek4-1,Hydro,Hydro,CISC,US
BigCreek4-2,Hydro,Hydro,CISC,US
BigCreek8-1,Hydro,Hydro,CISC,US
BigCreek8-2,Hydro,Hydro,CISC,US
BigCreekWW,Hydro_FixedDispatch,Hydro,CIPV,US
BigPine,HydroRPS,Hydro,CISC,US
BigValley,Bio-ST,Biomass,CIPV,US
BishopCreek2-1,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek2-2,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek2-3,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek3-1,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek3-2,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek3-3,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek4-1,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek4-2,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek4-3,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek4-4,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek4-5,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek5-1,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek5-2,HydroRPS_FixedDispatch,Hydro,CISC,US
BishopCreek6-1,HydroRPS_FixedDispatch,Hydro,CISC,US
Bison_1_PHS,Pumped Hydro,Storage,CISC,US
