name,TypeSpecific,Type,Region,Zone
The_Dalles_21,Hydro,Hydro,BPAT,PNW
The_Dalles_22,Hydro,Hydro,BPAT,PNW
The_Dalles_3,Hydro,Hydro,BPAT,PNW
The_Dalles_4,Hydro,Hydro,BPAT,PNW
The_Dalles_5,Hydro,Hydro,BPAT,PNW
The_Dalles_6,Hydro,Hydro,BPAT,PNW
The_Dalles_7,Hydro,Hydro,BPAT,PNW
The_Dalles_8,Hydro,Hydro,BPAT,PNW
The_Dalles_9,Hydro,Hydro,BPAT,PNW
The_Dalles_F1,Hydro,Hydro,BPAT,PNW
The_Dalles_F2,Hydro,Hydro,BPAT,PNW
ThermalEnrgyDev,Bio-ST,Biomass,CIPV,CA
Thermalito_1,Hydro_FixedDispatch,Hydro,CIPV,CA
Thermalito_2,PS-Hydro,Storage,CIPV,CA
Thermalito_3,PS-Hydro,Storage,CIPV,CA
Thermalito_4,PS-Hydro,Storage,CIPV,CA
ThermalitoDiverson,Hydro_ZeroK,Hydro,CIPV,CA
ThermoGreeley1,CCWhole-NatGas-SingleShaft,Gas CC,PSCO,COWY
Thompson_Falls1,Hydro_ZeroK,Hydro,NWMT,MT
Thompson_Falls2,Hydro_ZeroK,Hydro,NWMT,MT
Thompson_Falls3,Hydro_ZeroK,Hydro,NWMT,MT
Thompson_Falls4,Hydro_ZeroK,Hydro,NWMT,MT
Thompson_Falls5,Hydro_ZeroK,Hydro,NWMT,MT
Thompson_Falls6,Hydro_ZeroK,Hydro,NWMT,MT
Thompson_Falls7,Hydro_ZeroK,Hydro,NWMT,MT
ThousandSpring1,Hydro_ZeroK,Hydro,IPMV,PNW
ThousandSpring2,Hydro_ZeroK,Hydro,IPMV,PNW
ThousandSpring3,Hydro_ZeroK,Hydro,IPMV,PNW
ThousandSprings,WT-Onshore,Wind,IPMV,PNW
Three_Sisters_1,Hydro,Hydro,AESO,CAN
ThreeForksWater,HydroRPS,Hydro,CIPV,CA
THUMS_GEN1,CT-NatGas-Aero,Gas CT,CISC,CA
Tiber_Dam,Hydro_FixedDispatch,Hydro,WAUW,MT
TID_Solar_1,SolarPV-Tracking,PV,CIPV,CA
TIDC_PVR_38400,Distributed PV,RPV,TIDC,CA
TietonDamHydroUNIT1,Hydro_ZeroK,Hydro,BPAT,PNW
TietonDamHydroUNIT2,Hydro_ZeroK,Hydro,BPAT,PNW
Tiger_Creek_H1,Hydro,Hydro,CIPV,CA
Tiger_Creek_H2,Hydro,Hydro,CIPV,CA
Tipella1,Hydro_ZeroK,Hydro,BCHA,CAN
Tipella2,Hydro_ZeroK,Hydro,BCHA,CAN
Toadtown_1,HydroRPS_FixedDispatch,Hydro,CIPV,CA
TohonoOodhm-2,SolarPV-Tracking,PV,TEPC,AZ
Toketee_Falls_1,Hydro_FixedDispatch,Hydro,PACW,PNW
Toketee_Falls_2,Hydro_FixedDispatch,Hydro,PACW,PNW
Toketee_Falls_3,Hydro_FixedDispatch,Hydro,PACW,PNW
Toland,Bio-CT,Biomass,CISC,CA
ToledoMill1,Bio-ST,Biomass,BPAT,PNW
TopazSolarFarmTPZ1,SolarPV-NonTracking,PV,CIPV,CA
TopazSolarFarmTPZ2,SolarPV-NonTracking,PV,CIPV,CA
TopazSolarFarmTPZ3,SolarPV-NonTracking,PV,CIPV,CA
TopazSolarFarmTPZ4,SolarPV-NonTracking,PV,CIPV,CA
TopazSolarFarmTPZ5,SolarPV-NonTracking,PV,CIPV,CA
TopoftheWorld,WT-Onshore,Wind,PAWY,COWY
Total_Joslyn_1,CT-NatGas-Industrial,Gas CT,AESO,CAN
TotalEngyFacCC-Total,LCGS_CA_Biomass,Biomass,LDWP,CA
Towaoc_1,Hydro_FixedDispatch,Hydro,WACM,COWY
Toyon1,Bio-ICE,Biomass,LDWP,CA
Toyon2,Bio-ICE,Biomass,LDWP,CA
Toyon4,Bio-ICE,Biomass,CISC,CA
Toyon5,Bio-ICE,Biomass,CISC,CA
TPE-CC-Total,CCWhole-NatGas-Industrial,Gas CC,PSCO,COWY
Tracy_3,ST-NatGas,Other,SPPC,NV
TracyCACC-Total,CCWhole-NatGas-Industrial,Gas CC,CIPV,CA
TracyNVCC1-Total,CCWhole-NatGas-Industrial,Gas CC,SPPC,NV
TracyNVCC2-Total,CCWhole-NatGas-Industrial,Gas CC,SPPC,NV
TracyPump1,MotorLoad,Other,BANC,CA
TracyPump2,MotorLoad,Other,BANC,CA
TracyPump3,MotorLoad,Other,BANC,CA
TracyPump4,MotorLoad,Other,BANC,CA
TracyPump5,MotorLoad,Other,BANC,CA
TracyPump6,MotorLoad,Other,BANC,CA
TracyPumpYG,MotorLoad,Other,BANC,CA
Trail_Bridge,Hydro_FixedDispatch,Hydro,BPAT,PNW
Tres_Vaqueros1,WT-Onshore,Wind,CIPV,CA
Tres_Vaqueros2,WT-Onshore,Wind,CIPV,CA
TrethewayCreek1,Hydro_ZeroK,Hydro,BCHA,CAN
TrethewayCreek2,Hydro_ZeroK,Hydro,BCHA,CAN
Tri_Cities_TC1,Bio-ICE,Biomass,SRP,AZ
Tri_Cities_TC2,Bio-ICE,Biomass,SRP,AZ
Tri_Cities_TC3,Bio-ICE,Biomass,SRP,AZ
Tri_Cities_TC4,Bio-ICE,Biomass,SRP,AZ
Tri_Cities_TC5,Bio-ICE,Biomass,SRP,AZ
TriCntrNaniwa3,CT-NatGas-Industrial,Gas CT,SPPC,NV
TriCntrNaniwa4,CT-NatGas-Industrial,Gas CT,SPPC,NV
TriCntrNaniwa5,CT-NatGas-Industrial,Gas CT,SPPC,NV
TriCntrNaniwa6,CT-NatGas-Industrial,Gas CT,SPPC,NV
Trinity_1,Hydro,Hydro,BANC,CA
Trinity_2,Hydro,Hydro,BANC,CA
Trio_1,Hydro_ZeroK,Hydro,BCHA,CAN
Trio_2,Hydro_ZeroK,Hydro,BCHA,CAN
TroutCoBillngsleyCrk,Hydro_FixedDispatch,Hydro,IPMV,PNW
Truckhaven,Geothermal,Geothermal,IID,CA
TRW-Plant,CT-NatGas-Aero,Gas CT,CISD,CA
TS_Pwr_Plant1,ST-Coal,Coal,SPPC,NV
TuanaGulch,WT-Onshore,Wind,IPMV,PNW
TuanaSprings,WT-Onshore,Wind,IPMV,PNW
Tulare_Success,Hydro_ZeroK,Hydro,CISC,CA
Tule_River1,Hydro_FixedDispatch,Hydro,CISC,CA
Tule_River2,Hydro_FixedDispatch,Hydro,CISC,CA
Tule_River3,Hydro_FixedDispatch,Hydro,CISC,CA
Tule_River4,Hydro_FixedDispatch,Hydro,CISC,CA
Tulloch_1,HydroRPS_FixedDispatch,Hydro,CIPV,CA
Tulloch_2,HydroRPS_FixedDispatch,Hydro,CIPV,CA
Tumbler_Ridge1,WT-Onshore,Wind,BCHA,CAN
Tumbler_Ridge2,WT-Onshore,Wind,BCHA,CAN
Tumbler_Ridge3,WT-Onshore,Wind,BCHA,CAN
Tumbler_Ridge4,WT-Onshore,Wind,BCHA,CAN
Tumbler_Ridge5,WT-Onshore,Wind,BCHA,CAN
Tunnel,Hydro_ZeroK,Hydro,IPTV,PNW
Tuolumne1,WT-Onshore,Wind,BPAT,PNW
Tuolumne2,WT-Onshore,Wind,BPAT,PNW
Turlock_Lake_1,HydroRPS,Hydro,TIDC,CA
Turlock_Lake_2,HydroRPS,Hydro,TIDC,CA
Turlock_Lake_3,HydroRPS,Hydro,TIDC,CA
Turlock_TFC,Bio-FuelCell,Biomass,CIPV,CA
Turnbull1,HydroRPS,Hydro,NWMT,MT
Turnbull2,HydroRPS,Hydro,NWMT,MT
Turnip_1,Hydro_FixedDispatch,Hydro,IID,CA
Tuscarora_G9200,Geo-BinaryCycle,Geothermal,SPPC,NV
Tuscarora_G9201,Geo-BinaryCycle,Geothermal,SPPC,NV
Twin_Buttes,WT-Onshore,Wind,PSCO,COWY
Twin_Falls_1,Hydro,Hydro,IPMV,PNW
Twin_Falls_2,Hydro,Hydro,IPMV,PNW
Twin_Falls1,Hydro_ZeroK,Hydro,PSEI,PNW
Twin_Falls2,Hydro_ZeroK,Hydro,PSEI,PNW
Two_Dot,WT-Onshore,Wind,NWMT,MT
Two_Ponds,WT-Onshore,Wind,IPTV,PNW
Tyson_Creek_1,Hydro_ZeroK,Hydro,BCHA,CAN
U_Bonnington_1,Hydro,Hydro,BCHA,CAN
U_Bonnington_2,Hydro,Hydro,BCHA,CAN
U_Bonnington_3,Hydro,Hydro,BCHA,CAN
U_Bonnington_4,Hydro,Hydro,BCHA,CAN
U_Bonnington_5,Hydro,Hydro,BCHA,CAN
U_Bonnington_6,Hydro,Hydro,BCHA,CAN
UASTP_I_UATP1,SolarPV-NonTracking,PV,TEPC,AZ
UASTP_II_UATP2,SolarPV-NonTracking,PV,TEPC,AZ
UCDavisCC-Total,CCWhole-NatGas-Aero,CHP-QF,BANC,CA
UCIFaciltiesCC-Total,CCWhole-NatGas-Industrial,Gas CC,CISC,CA
UCLA-So-CC-Total,CCWhole-NatGas-Aero,CHP-QF,LDWP,CA
UCSanDiegoCC-Total,CCWhole-NatGas-Aero,Gas CC,CISD,CA
Unidentified,CT-NatGas-Industrial,Gas CT,TEPC,AZ
Unidentified_1,Geo-BinaryCycle,Geothermal,IID,CA
Union_Valley_1,Hydro,Hydro,BANC,CA
UnionTribunePublish,CT-NatGas-Aero,Gas CT,CISD,CA
UnitedCogenCC-Total,CCWhole-NatGas-Industrial,CHP-QF,CIPB,CA
University_QF,CT-NatGas-Aero,CHP-QF,CIPV,CA
UofA1,CT-NatGas-Industrial,Gas CT,AESO,CAN
UofA2,CT-NatGas-Industrial,Gas CT,AESO,CAN
UofC_Cgn1,CT-NatGas-Industrial,Gas CT,AESO,CAN
UofCO-CC-Total,CCWhole-NatGas-Aero,Gas CC,PSCO,COWY
UofOR-CC-Total,CCWhole-NatGas-Aero,Gas CC,BPAT,PNW
Upper_Baker_1,Hydro,Hydro,PSEI,PNW
Upper_Baker_2,Hydro,Hydro,PSEI,PNW
Upper_Bear,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Beaver_1,Hydro_ZeroK,Hydro,PAUT,UT
Upper_Beaver_2,Hydro_ZeroK,Hydro,PAUT,UT
Upper_Clowhom_1,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Dawson_1,Hydro_FixedDispatch,Hydro,TIDC,CA
Upper_Falls_1,Hydro,Hydro,AVA,PNW
Upper_Lillooet1,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Lillooet2,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Lillooet3,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Lillooet4,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Malad_1,Hydro_ZeroK,Hydro,IPMV,PNW
Upper_Mamquam_1,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Mamquam_2,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Molina_1,Hydro_ZeroK,Hydro,WALC,AZ
Upper_Salmon1,Hydro,Hydro,IPMV,PNW
Upper_Salmon2,Hydro,Hydro,IPMV,PNW
Upper_Salmon3,Hydro,Hydro,IPMV,PNW
Upper_Salmon4,Hydro,Hydro,IPMV,PNW
Upper_Stave1,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Stave2,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Stave3,Hydro_ZeroK,Hydro,BCHA,CAN
Upper_Stave4,Hydro_ZeroK,Hydro,BCHA,CAN
UpperGorge1,HydroRPS,Hydro,LDWP,CA
UpperPwr4,Hydro_ZeroK,Hydro,BPAT,PNW
UpprTobaValley1,Hydro_ZeroK,Hydro,BCHA,CAN
UpprTobaValley2,Hydro_ZeroK,Hydro,BCHA,CAN
Upriver_Dam1,Hydro_ZeroK,Hydro,AVA,PNW
Upriver_Dam2,Hydro_ZeroK,Hydro,AVA,PNW
Upriver_Dam3,Hydro_ZeroK,Hydro,AVA,PNW
Upriver_Dam4,Hydro_ZeroK,Hydro,AVA,PNW
Upriver_Dam5,Hydro_ZeroK,Hydro,AVA,PNW
US_Borax_GEN1,CT-NatGas-Aero,Gas CT,CISC,CA
US_Magnesium1,CT-NatGas-Aero,Gas CT,PAUT,UT
US_Magnesium2,CT-NatGas-Aero,Gas CT,PAUT,UT
US_Magnesium3,CT-NatGas-Aero,Gas CT,PAUT,UT
Vaca_DixonPV,SolarPV-NonTracking,PV,CIPV,CA
VacaDixonPeaker,CT-NatGas-Aero,Gas CT,CIPV,CA
VACAVILLE_QF,WT-Onshore,Wind,CIPV,CA
Valencia_GT1,CT-NatGas-Aero,Gas CT,TEPC,AZ
Valencia_GT2,CT-NatGas-Aero,Gas CT,TEPC,AZ
Valencia_GT3,CT-NatGas-Aero,Gas CT,TEPC,AZ
Valencia_GT4,CT-NatGas-Aero,Gas CT,TEPC,AZ
Valencia1,CT-NatGas-Industrial,Gas CT,PNM,NM
ValeroCgn1,CT-NatGas-Aero,Gas CT,CIPV,CA
Vallecito1,Hydro_ZeroK,Hydro,PSCO,COWY
Vallecito2,Hydro_ZeroK,Hydro,PSCO,COWY
Vallecito3,Hydro_ZeroK,Hydro,PSCO,COWY
Valley_5,CT-NatGas-Aero,Gas CT,LDWP,CA
Valley_View_1,Hydro_ZeroK,Hydro,CISC,CA
ValleyCC-Total,CCWhole-NatGas-Industrial,Gas CC,LDWP,CA
Valleyview1_1,CT-NatGas-Industrial,Gas CT,AESO,CAN
Valleyview2_1,CT-NatGas-Industrial,Gas CT,AESO,CAN
Valmont7,CT-NatGas-Aero,Gas CT,PSCO,COWY
Valmont8,CT-NatGas-Aero,Gas CT,PSCO,COWY
Van_Horn_1,SolarPV-NonTracking,PV,EPE,NM
Vancouver4,Bio-ST,Biomass,BCHA,CAN
VanderHaakDairy,Bio-ICE,Biomass,PSEI,PNW
Vansycle_II,WT-Onshore,Wind,PACW,PNW
Vansycle_OR,WT-Onshore,Wind,BPAT,PNW
Vansycle_WA,WT-Onshore,Wind,PACW,PNW
Vansycle_WGNS,WT-Onshore,Wind,BPAT,PNW
Vantage,WT-Onshore,Wind,PSEI,PNW
Vasco_Winds_1,WT-Onshore,Wind,CIPB,CA
VecinoVineyards,Hydro_FixedDispatch,Hydro,CIPV,CA
Venice_1,Hydro_FixedDispatch,Hydro,CISC,CA
Verdi_1,Hydro_ZeroK,Hydro,SPPC,NV
Vestal_AreaAgg,Hydro_ZeroK,Hydro,CISC,CA
Vincent_AreaAgg,WT-Onshore,Wind,CISC,CA
Volcano_Creek_1,Hydro_ZeroK,Hydro,BCHA,CAN
Volcano_Creek_2,Hydro_ZeroK,Hydro,BCHA,CAN
Volta_2_1,HydroRPS_FixedDispatch,Hydro,CIPV,CA
VOLTA_QF,HydroRPS_FixedDispatch,Hydro,CIPV,CA
Volta1-1,HydroRPS_FixedDispatch,Hydro,CIPV,CA
Vulcan1,Geo-DoubleFlash,Geothermal,IID,CA
Vulcan2,Geo-DoubleFlash,Geothermal,IID,CA
W_E_Warne_1,Hydro_FixedDispatch,Hydro,CIPV,CA
W_E_Warne_2,Hydro_FixedDispatch,Hydro,CISC,CA
W_R_Gianelli_1,PS-Hydro,Storage,CIPV,CA
W_R_Gianelli_2,PS-Hydro,Storage,CIPV,CA
W_R_Gianelli_3,PS-Hydro,Storage,CIPV,CA
W_R_Gianelli_4,PS-Hydro,Storage,CIPV,CA
W_R_Gianelli_5,PS-Hydro,Storage,CIPV,CA
W_R_Gianelli_6,PS-Hydro,Storage,CIPV,CA
W_R_Gianelli_7,PS-Hydro,Storage,CIPV,CA
W_R_Gianelli_8,PS-Hydro,Storage,CIPV,CA
Wabuska_1,Geo-BinaryCycle,Geothermal,SPPC,NV
Wabuska_2,Geo-BinaryCycle,Geothermal,SPPC,NV
Wabuska_3,Geo-BinaryCycle,Geothermal,SPPC,NV
Waddell-PS1,PS-Hydro,Other,AZPS,AZ
Waddell-PS3,PS-Hydro,Other,AZPS,AZ
Waddell-PS6,PS-Hydro,Other,AZPS,AZ
Waddell-PS7,PS-Hydro,Other,AZPS,AZ
WadhamEnrgy,Bio-ST,Biomass,CIPV,CA
Wahleach_1,Hydro,Hydro,BCHA,CAN
WALC-Q2008G12,SolarThermal-CSP0,CSP,WALC,AZ
WALC-Q2008G29,SolarThermal-CSP0,CSP,WALC,AZ
WALC-Q2008G32,SolarThermal-CSP0,CSP,WALC,AZ
WALC-Q2008G33,SolarThermal-CSP0,CSP,WALC,AZ
Walden_North_1,Hydro_ZeroK,Hydro,BCHA,CAN
Walden_North_2,Hydro_ZeroK,Hydro,BCHA,CAN
Walden_North_3,Hydro_ZeroK,Hydro,BCHA,CAN
Walden_North_4,Hydro_ZeroK,Hydro,BCHA,CAN
Walden_North_5,Hydro_ZeroK,Hydro,BCHA,CAN
Walker_Wind,WT-Onshore,Wind,CIPB,CA
Walnut_1,CT-NatGas-Industrial,Gas CT,TIDC,CA
Walnut_2,CT-NatGas-Industrial,Gas CT,TIDC,CA
WalnutCreekEPark1,CT-NatGas-Industrial,Gas CT,CISC,CA
WalnutCreekEPark2,CT-NatGas-Industrial,Gas CT,CISC,CA
WalnutCreekEPark3,CT-NatGas-Industrial,Gas CT,CISC,CA
WalnutCreekEPark4,CT-NatGas-Industrial,Gas CT,CISC,CA
WalnutCreekEPark5,CT-NatGas-Industrial,Gas CT,CISC,CA
WalnutEnergyCC-Total,CCWhole-NatGas-Industrial,Gas CC,TIDC,CA
WalterHardman1,Hydro,Hydro,BCHA,CAN
WalterHardman2,Hydro,Hydro,BCHA,CAN
Walterville_1,Hydro_ZeroK,Hydro,BPAT,PNW
Wanapum01A,Hydro_FixedDispatch,Hydro,GCPD,PNW
Wanapum02A,Hydro_FixedDispatch,Hydro,GCPD,PNW
Wanapum03,Hydro_FixedDispatch,Hydro,GCPD,PNW
Wanapum04,Hydro_FixedDispatch,Hydro,GCPD,PNW
Wanapum05A,Hydro_FixedDispatch,Hydro,GCPD,PNW
Wanapum06,Hydro_FixedDispatch,Hydro,GCPD,PNW
Wanapum07A,Hydro_FixedDispatch,Hydro,GCPD,PNW
Wanapum08,Hydro_FixedDispatch,Hydro,GCPD,PNW
Wanapum09,Hydro_FixedDispatch,Hydro,GCPD,PNW
Wanapum10,Hydro_FixedDispatch,Hydro,GCPD,PNW
Waneta1,Hydro,Hydro,BCHA,CAN
Waneta1_Exp,Hydro_ZeroK,Hydro,BCHA,CAN
Waneta2,Hydro,Hydro,BCHA,CAN
Waneta2_Exp,Hydro_ZeroK,Hydro,BCHA,CAN
Waneta3,Hydro,Hydro,BCHA,CAN
Waneta4,Hydro,Hydro,BCHA,CAN
WarmSprings,Hydro_FixedDispatch,Hydro,CIPV,CA
WarmSpringsPwr,Hydro_ZeroK,Hydro,PACW,PNW
Washoe_1,Hydro_ZeroK,Hydro,SPPC,NV
Washoe_2,Hydro_ZeroK,Hydro,SPPC,NV
WATERTON_2_2,CT-NatGas-Industrial,Gas CT,AESO,CAN
Waterton_Dam,Hydro_FixedDispatch,Hydro,AESO,CAN
WATERTON1-1,CT-NatGas-Industrial,Gas CT,AESO,CAN
WATERWHEELRANCH,Hydro_FixedDispatch,Hydro,CIPV,CA
WatsonCogenCC-Total,CCWhole-NatGas-Industrial,CHP-QF,CISC,CA
WaunaMill,Bio-ST,Biomass,BPAT,PNW
WAUW_Reserve,Other,Other,WAUW,MT
Weeks_Falls,Hydro_ZeroK,Hydro,PSEI,PNW
WeldwoodTG1,Bio-ST,Biomass,AESO,CAN
WeldwoodTG2,Bio-ST,Biomass,AESO,CAN
Wellhead,CT-NatGas-Aero,Gas CT,CISC,CA
Wells01,Hydro,Hydro,DOPD,PNW
Wells02,Hydro,Hydro,DOPD,PNW
Wells03,Hydro,Hydro,DOPD,PNW
Wells04,Hydro,Hydro,DOPD,PNW
Wells05,Hydro,Hydro,DOPD,PNW
Wells06,Hydro,Hydro,DOPD,PNW
Wells07,Hydro,Hydro,DOPD,PNW
Wells08,Hydro,Hydro,DOPD,PNW
Wells09,Hydro,Hydro,DOPD,PNW
Wells10,Hydro,Hydro,DOPD,PNW
Welport_Lease,CT-NatGas-Aero,Gas CT,CIPV,CA
West_Ford_Flat1,Geo-BinaryCycle,Geothermal,CIPV,CA
West_Ford_Flat2,Geo-BinaryCycle,Geothermal,CIPV,CA
West_Phoenix_1B,CCWhole-NatGas-SingleShaft,Gas CC,AZPS,AZ
West_Valley1,CT-NatGas-Aero,Gas CT,PAUT,UT
West_Valley2,CT-NatGas-Aero,Gas CT,PAUT,UT
West_Valley3,CT-NatGas-Aero,Gas CT,PAUT,UT
West_Valley4,CT-NatGas-Aero,Gas CT,PAUT,UT
West_Valley5,CT-NatGas-Aero,Gas CT,PAUT,UT
WestButteWind,WT-Onshore,Wind,BPAT,PNW
Western_A101,ICE-NatGas,Other,SPPC,NV
Western_B102,ICE-NatGas,Other,SPPC,NV
Western_B202,ICE-NatGas,Other,SPPC,NV
Western_C102,ICE-NatGas,Other,SPPC,NV
Western_C202,ICE-NatGas,Other,SPPC,NV
Western_D101,ICE-NatGas,Other,SPPC,NV
Western_E102,ICE-NatGas,Other,SPPC,NV
Western_E202,ICE-NatGas,Other,SPPC,NV
Western_F102,ICE-NatGas,Other,SPPC,NV
Western_F202,ICE-NatGas,Other,SPPC,NV
Western_G102,ICE-NatGas,Other,SPPC,NV
Western_G202,ICE-NatGas,Other,SPPC,NV
Western_H102,ICE-NatGas,Other,SPPC,NV
Western_H202,ICE-NatGas,Other,SPPC,NV
Western_PV1,SolarPV-NonTracking,PV,SPPC,NV
WESTLOCKG1_1,Bio-ST,Biomass,AESO,CAN
WesTPhoenix_2B,CCWhole-NatGas-SingleShaft,Gas CC,AZPS,AZ
WestPhoenix_3B,CCWhole-NatGas-SingleShaft,Gas CC,AZPS,AZ
WestPhoenix_GT1,CT-NatGas-Industrial,Gas CT,AZPS,AZ
WestPhoenix_GT2,CT-NatGas-Industrial,Gas CT,AZPS,AZ
WestPhoenixCC4-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,AZ
WestPhoenixCC5-Total,CCWhole-NatGas-Industrial,Gas CC,AZPS,AZ
WestPoint_1,HydroRPS_FixedDispatch,Hydro,CIPV,CA
WestsidePV,SolarPV-NonTracking,PV,CIPV,CA
WEYERHAEUSER_CO,CT-NatGas-Aero,Gas CT,CISC,CA
WeyerhaeuserBio,Bio-ST,Biomass,AESO,CAN
WeyerhaeuserWA2,Bio-ST,Biomass,BPAT,PNW
WeyerhaeuserWA3,Bio-ST,Biomass,BPAT,PNW
WeyerhaeuserWA4,Bio-ST,Biomass,BPAT,PNW
Whatshan_1,Hydro,Hydro,BCHA,CAN
Wheat_Field,WT-Onshore,Wind,BPAT,PNW
WheelabratorCC-Total,CCWhole-NatGas-Industrial,Gas CC,LDWP,CA
WheelerRidgePump1-1,MotorLoad,Other,CIPV,CA
WheelerRidgePump1-2,MotorLoad,Other,CIPV,CA
WheelerRidgePump1-3,MotorLoad,Other,CIPV,CA
WheelerRidgePump1-4,MotorLoad,Other,CIPV,CA
WheelerRidgePump1-5,MotorLoad,Other,CIPV,CA
WheelerRidgePump2-1,MotorLoad,Other,CIPV,CA
WheelerRidgePump2-2,MotorLoad,Other,CIPV,CA
WheelerRidgePump2-3,MotorLoad,Other,CIPV,CA
WheelerRidgePump2-4,MotorLoad,Other,CIPV,CA
Whiskeytown_1,HydroRPS_FixedDispatch,Hydro,BANC,CA
White_Creek1,WT-Onshore,Wind,BPAT,PNW
White_Creek2,WT-Onshore,Wind,BPAT,PNW
White_RiverPV,SolarPV-NonTracking,PV,CIPV,CA
WHITECOURT_CGN,Bio-ST,Biomass,AESO,CAN
Whitehead_K1,ICE-NatGas,Other,PAUT,UT
Whitehead_K2,ICE-NatGas,Other,PAUT,UT
Whitehead_K3,ICE-NatGas,Other,PAUT,UT
Whitehead_K4,ICE-NatGas,Other,PAUT,UT
Whitehorn_2,CT-NatGas-Industrial,Gas CT,PSEI,PNW
Whitehorn_3,CT-NatGas-Industrial,Gas CT,PSEI,PNW
WhiteRock1,Hydro,Hydro,BANC,CA
WhiteRock2,Hydro,Hydro,BANC,CA
Whitewater_Hill,WT-Onshore,Wind,CISC,CA
WhitewaterHydroWWHI,Hydro_ZeroK,Hydro,CISC,CA
WhiteWaterRanch,Hydro_FixedDispatch,Hydro,IPMV,PNW
Wild_Horse_W1,WT-Onshore,Wind,PSEI,PNW
Wild_Horse_W2,WT-Onshore,Wind,PSEI,PNW
Wild_Horse_W3,WT-Onshore,Wind,PSEI,PNW
Wild_Rose,Geo-BinaryCycle,Geothermal,SPPC,NV
Wildmare_Wind_1,WT-Onshore,Wind,BCHA,CAN
Wildmare_Wind_2,WT-Onshore,Wind,BCHA,CAN
Wildmare_Wind_3,WT-Onshore,Wind,BCHA,CAN
WildRoseWind01,WT-Onshore,Wind,AESO,CAN
WildRoseWind02,WT-Onshore,Wind,AESO,CAN
WildRoseWind03,WT-Onshore,Wind,AESO,CAN
WildRoseWind04,WT-Onshore,Wind,AESO,CAN
WildRoseWind05,WT-Onshore,Wind,AESO,CAN
WildRoseWind06,WT-Onshore,Wind,AESO,CAN
WildRoseWind07,WT-Onshore,Wind,AESO,CAN
WildRoseWind08,WT-Onshore,Wind,AESO,CAN
WildRoseWind09,WT-Onshore,Wind,AESO,CAN
WildRoseWind10,WT-Onshore,Wind,AESO,CAN
Wilkins_Wind,WT-Onshore,Wind,BPAT,PNW
Williams_Fork1,Hydro_ZeroK,Hydro,WACM,COWY
Williams_Fork2,Hydro_ZeroK,Hydro,WACM,COWY
WillowCreekEC,WT-Onshore,Wind,BPAT,PNW
WilmingtonCalciner,ST-WasteHeat,Steam,CISC,CA
WilmngtnHydrgn,ST-WasteHeat,Other,LDWP,CA
WilsonLake1,Hydro_ZeroK,Hydro,IPMV,PNW
WilsonLake2,Hydro_ZeroK,Hydro,IPMV,PNW
Wind_SC3_APS_14017,Wind,Wind,AZPS,AZ
Wind_SC3_AVA_40905,Wind,Wind,BPAT,PNW
Wind_SC3_AVA_48512,Wind,Wind,AVA,PNW
Wind_SC3_AVA_48524,Wind,Wind,AVA,PNW
Wind_SC3_BPA_40141,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_40307,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_40355,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_40381,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_40443,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_40451,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_40557,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_40684,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_40813,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_40895,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_40986,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_41043,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_41135,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_41161,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_41401,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_41450,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_47827,Wind,Wind,BPAT,PNW
Wind_SC3_BPA_47856,Wind,Wind,BPAT,PNW
Wind_SC3_FAR EAST_60064,Wind,Wind,IPTV,PNW
Wind_SC3_FAR EAST_60073,Wind,Wind,IPFE,PNW
Wind_SC3_GCPD_46045,Wind,Wind,GCPD,PNW
Wind_SC3_GCPD_46065,Wind,Wind,GCPD,PNW
Wind_SC3_IID_21007,Wind,Wind,IID,CA
Wind_SC3_IID_21076,Wind,Wind,IID,CA
Wind_SC3_MAGIC VLY_60006,Wind,Wind,IPMV,PNW
Wind_SC3_NEVP_18620,Wind,Wind,NEVP,NV
